stock_no,people,lots,b4_pct,b4_people,b4_lots,b1_pct,b1_people,s10_pct
1492R,86,526,0,0,0,0,0,36.14
1503,80383,520972,73.4,62,382489,71.04,43,14.45
1504,210744,2376441,69.21,223,1645299,66.63,121,15.17
1506,21413,300389,77.31,47,232302,71.34,16,4.22
1512,20044,98183,53.91,19,52946,47.83,8,9.49
1513,164555,503113,42.52,72,214005,38.19,36,37.71
1514,99843,273108,40.46,57,110528,32.51,23,36.67
1515,23403,181474,51.25,38,93052,41.47,12,19.78
1516,45038,40008,64.81,15,25936,58.69,11,11.73
1517,46469,220000,48.85,31,107527,44.07,14,22.33
1519,85943,315881,72.5,75,229079,65.27,40,14.43
1521,23527,76230,67.66,12,51594,66.04,10,13.45
1522,30561,312898,57.26,49,179213,52.4,24,20.08
1522A,1465,30000,89.08,10,26728,81.87,7,4.58
1524,45909,165310,38.02,20,62872,35.41,12,31.49
1525,3237,73400,88.48,8,64950,86.54,6,5.56
1526,52470,60000,37.2,11,22324,29.94,3,24.45
1527,64513,138571,32.25,20,44708,28.31,11,28.93
1528,91341,191331,29.93,11,57292,27.74,4,38.53
1529,28176,155095,45.3,22,70312,41.01,11,25.37
1530,10832,94594,75.96,15,71865,70.06,6,11.17
1531,12855,182108,64.26,53,117041,54.08,21,9.31
1532,19720,422604,66.46,105,280954,58.84,53,8.56
1533,9926,98547,63.28,35,62375,52.11,18,17.18
1534,4104,67733,46.92,19,31798,35.3,7,13.12
1535,9960,123743,75.61,10,93582,75.2,9,11.28
1536,84500,278960,32.93,51,91902,27.34,25,31.72
1537,15463,82063,51.73,25,42472,42.7,14,23.47
1538,7633,32300,78.45,7,25345,70.77,3,6.67
1539,5342,65370,61.63,12,40294,60.38,10,15.96
1540,40198,85474,35.33,22,30206,23.2,5,31.54
1541,2466,78800,83.76,15,66023,79.46,10,4.78
1557,114,1733,30.38,1,527,0,0,13.79
1558,28134,64536,35.69,29,23049,13.82,7,24.43
1560,24752,150678,65.25,66,98355,48.06,26,12.15
1563,42052,225608,48.15,72,108680,35.63,27,12.0
1565,37463,50417,18.1,12,9134,8.22,3,38.29
1568,9617,103087,65.02,32,67049,56.11,17,12.84
1569,24283,144247,52.45,35,75678,44.93,16,14.65
1570,34866,51501,55.85,12,28775,44.49,2,11.71
1580,27479,49339,40.17,15,19829,29.88,8,25.7
1582,66788,144269,29.9,23,43168,25.43,12,35.6
1583,2481,109400,91.25,17,99839,89.51,14,3.0
1584,56400,232471,40.92,37,95165,36.19,18,22.27
1585,934,57700,65.76,32,37958,46.04,12,3.14
1586,12489,131849,72.58,50,95737,60.44,24,8.81
1587,12084,80056,45.97,20,36813,37.89,8,20.81
1589,43144,153136,28.35,30,43464,21.0,11,24.99
1590,6049,200000,72.69,103,145413,52.3,36,1.64
1591,32112,38048,21.76,10,8286,8.04,1,21.83
1592,6282,110978,26.44,25,29356,18.1,8,15.25
1593,3321,39785,50.04,18,19912,35.42,9,13.97
1594,667,33220,82.82,12,27515,75.4,8,3.43
1595,9140,55725,44.38,19,24745,31.9,10,17.99
1597,18089,89262,53.28,37,47588,36.7,14,25.43
1598,10794,179142,60.66,50,108693,53.0,29,11.74
1599,11950,73029,64.59,20,47187,57.04,12,17.2
1601,16660,106267,11.53,13,12265,6.26,3,25.97
1602,274203,386739,12.14,26,47056,9.55,9,58.27
1603,13757,191688,72.22,29,138486,68.49,19,12.94
1604,101860,384200,58.0,69,222923,52.65,36,17.21
1605,271645,4431333,71.95,382,3188734,69.32,191,11.31
1606,77548,769965,15.85,120,122225,9.46,32,24.55
1608,53272,632774,63.3,53,400657,60.23,21,17.01
1609,199131,785262,31.65,110,248669,27.6,57,31.37
1611,87028,322736,53.5,82,172743,44.6,34,20.31
1612,38420,316080,59.77,63,189002,53.9,30,18.01
1613,22771,227418,57.73,67,131331,47.37,28,9.99
1614,4224,269113,82.76,83,222784,75.41,51,2.23
1615,8530,196664,80.42,34,158207,76.82,22,6.83
1616,14894,194149,59.91,27,116349,55.82,15,15.99
1617,11559,169515,76.35,40,129461,69.11,22,9.59
1618,22768,192692,56.16,25,108273,53.52,16,22.07
1623,6126,66000,76.35,12,50397,73.47,9,11.34
1626,9973,149822,69.46,49,104082,60.09,27,8.87
1702,64038,294133,57.52,29,169250,54.74,16,19.89
1707,68304,148137,52.86,51,78325,41.96,26,22.02
1708,86014,249002,39.94,43,99489,34.45,22,33.54
1709,41469,477016,67.96,125,324271,58.39,54,10.18
1710,61547,885703,61.03,134,540745,55.8,59,12.48
1711,100665,547752,43.13,80,236390,38.35,36,25.57
1712,82348,420493,56.72,124,238642,46.4,56,14.8
1713,23596,150952,73.38,29,110787,66.61,11,7.32
1714,106076,991825,55.33,149,548936,50.45,65,15.67
1717,107677,1184245,64.01,233,758242,57.74,114,15.78
1718,192832,1685906,53.6,216,904046,48.7,79,17.08
1720,15378,178696,65.7,32,117441,59.56,15,14.11
1721,68370,184884,36.94,30,68340,31.59,14,28.57
1722,121821,980000,65.46,157,641697,59.66,67,12.0
1723,62833,236904,51.82,36,122823,47.03,16,21.69
1725,3730,181830,94.21,19,171334,93.1,16,2.81
1726,9544,162000,85.54,27,138597,83.68,22,4.82
1727,23398,128020,54.48,22,69766,49.8,12,26.19
1729,4209,180688,91.39,47,165189,85.84,32,3.55
1730,10162,63234,57.3,11,36241,53.73,8,25.53
1731,18573,132915,55.99,18,74446,51.39,8,15.22
1732,37991,42444,47.39,6,20118,44.13,4,28.18
1733,38418,99950,42.54,17,42537,33.03,5,20.76
1734,70639,190197,49.81,46,94787,41.05,19,18.58
1735,8493,99388,78.41,12,77939,77.81,11,9.9
1736,7788,303395,89.04,48,270209,83.65,23,3.32
1737,74480,200000,63.49,27,127035,59.32,13,17.74
1742,11413,92671,80.58,27,74700,72.02,14,4.37
1748,709,14304,39.61,3,5668,36.48,2,16.91
1748R,105,529,0,0,0,0,0,61.98
1752,8246,100988,64.16,20,64809,58.64,12,15.68
1760,38883,85739,42.74,22,36671,33.84,8,25.89
1762,53978,76918,45.59,16,35075,36.1,5,21.62
1773,15915,300000,74.78,59,224375,68.66,28,7.49
1776,3274,60107,65.8,32,39562,44.14,13,8.94
1777,3359,44592,59.64,9,26603,53.92,5,11.87
1780,2830,109075,76.9,43,83896,62.14,19,4.6
1781,35670,47408,44.63,22,21169,23.54,6,22.01
1783,38184,89698,64.1,20,57508,55.8,7,10.58
1784,34554,53121,27.19,13,14452,18.13,6,25.68
1785,127700,595980,43.75,112,260848,37.5,53,26.36
1786,44624,74828,53.14,27,39775,45.54,17,17.27
1788,7761,44521,49.96,15,22250,40.1,8,23.17
1789,24867,790739,76.86,54,607870,74.61,23,6.26
1794,131,1322,0,0,0,0,0,16.46
1795,41845,266874,56.58,31,151057,51.58,9,22.4
1796,7637,41460,55.72,12,23115,45.18,5,8.57
1799,19075,248776,66.27,22,164923,64.06,12,10.71
1802,206511,2908061,75.84,165,2206203,73.96,79,13.21
1805,9473,134970,77.69,39,104887,70.28,23,5.01
1806,24757,390404,74.39,59,290483,70.84,36,9.69
1807,7561,114400,47.35,37,54177,38.19,20,12.55
1808,28226,893032,80.4,97,718170,78.19,64,6.69
1809,53784,167042,48.94,34,81785,43.27,18,30.44
1810,23433,302304,64.64,75,195464,59.4,49,16.23
1813,9113,46636,47.48,16,22154,33.67,5,23.27
1814,452,18982,78.83,13,14966,52.86,5,4.45
1815,177168,585479,32.0,64,187445,29.25,41,39.55
1816,901,24515,94.8,2,23242,91.94,1,1.83
1817,4551,72600,65.06,26,47248,58.37,17,11.52
1818,135,11635,75.49,7,8785,63.87,5,1.46
1819,136,33504,84.42,17,28292,65.69,9,0.51
1903,21030,260039,81.13,66,211050,74.86,41,4.07
1904,329839,1108275,66.83,143,740894,62.26,67,13.46
1905,72724,1102835,71.62,70,790005,69.29,28,13.37
1906,12614,151000,74.48,26,112484,70.28,17,10.88
1907,83995,1660371,85.02,209,1412015,81.58,118,5.34
1909,83700,1327686,67.62,169,897960,63.37,76,8.45
1918,30869,241318,20.6,26,49768,17.62,15,31.76
2002,1337021,15734861,52.53,1496,8269588,48.76,461,16.26
2002A,5393,38268,22.28,10,8534,11.23,3,28.45
2006,62110,730214,80.05,156,584747,73.98,89,8.49
2007,27782,530652,76.75,14,407424,75.66,4,9.11
2008,7583,190852,92.41,18,176402,91.08,14,3.21
2009,49301,359622,56.6,15,203619,55.22,6,25.66
2010,35353,647655,68.5,117,443753,64.53,75,10.59
2012,44559,302163,84.07,80,254084,74.58,33,4.98
2013,44113,200000,79.29,24,158613,77.14,17,11.22
2014,174733,1435544,50.05,99,718837,47.08,31,20.1
2015,11728,581599,88.19,152,513039,81.79,92,2.82
2017,41050,446875,62.19,69,277998,57.58,33,12.9
2020,60008,267031,50.56,51,135072,44.77,29,17.06
2022,62621,337168,39.87,31,134517,37.06,15,22.05
2023,102488,1841240,79.27,118,1459903,77.62,66,7.11
2024,50485,97500,83.01,13,80945,80.77,9,6.95
2025,30543,172661,62.22,29,107468,59.09,20,11.79
2027,114706,2584261,75.73,370,1957742,71.86,205,7.83
2028,21572,325715,83.52,40,272091,81.21,28,6.45
2029,14439,321180,71.64,24,230171,68.38,6,8.8
2030,57033,280526,48.37,43,135744,44.29,25,20.16
2031,66150,321146,57.19,62,183710,51.96,34,17.2
2032,12229,130522,58.58,42,76488,48.67,20,17.99
2033,4971,80695,73.6,29,59403,62.16,16,8.4
2034,39009,528996,49.07,101,259710,42.63,44,16.24
2035,20816,350000,96.72,23,338578,96.25,21,0.64
2038,25334,194134,54.06,28,104975,49.28,13,17.24
2049,67656,353792,68.52,101,242479,60.6,55,14.78
2052R,5562,9170,10.19,2,935,0,0,49.54
2056,254,105000,93.38,44,98068,85.71,33,0.43
2058,37155,305357,25.9,63,79174,18.42,22,17.07
2059,22995,95297,66.0,32,62917,56.04,16,5.06
2060,135,35739,87.22,4,31173,87.22,4,0.33
2061,11219,57378,50.36,26,28907,29.8,7,13.69
2062,11520,199994,61.63,39,123292,54.85,15,12.76
2063,3372,48101,53.35,19,25668,37.44,7,12.81
2064,1634,69330,83.05,30,57587,72.44,16,4.51
2065,49423,63517,52.5,17,33354,44.1,9,19.12
2066,3013,44450,68.95,19,30652,53.56,8,10.81
2067,2234,45138,56.5,12,25510,49.07,6,10.17
2069,9388,166387,62.42,45,103877,52.09,18,12.83
2070,5622,41783,60.65,18,25350,47.35,8,21.51
2071,957,69046,84.93,25,58657,73.65,12,2.14
2072,9559,192000,75.13,26,144279,72.15,16,7.73
2073,633,27500,75.18,15,20678,51.57,6,3.29
2101,36648,733935,65.58,133,481410,59.74,62,8.59
2102,79276,473329,80.97,66,383324,76.92,36,5.6
2103,84854,825710,56.48,121,466543,51.72,54,12.42
2104,108242,984734,44.81,206,441455,36.3,69,12.42
2105,80111,3241416,81.18,308,2632288,78.43,161,5.66
2106,32991,954890,80.31,167,767085,75.21,85,5.17
2107,48016,303593,63.73,73,193537,58.22,44,13.74
2108,53942,492417,70.26,97,346055,64.44,54,11.75
2109,35101,279349,74.5,70,208171,66.71,35,5.76
2114,5382,77992,65.28,18,50918,59.03,9,11.02
2115,3741,104373,70.34,36,73431,58.63,17,6.02
2201,91410,1070001,64.25,111,687731,60.2,46,13.37
2204,40393,553620,74.53,61,412714,71.86,36,11.62
2206,68723,773676,85.27,109,659902,81.22,61,6.17
2207,14067,557103,89.49,112,498659,83.03,53,1.58
2208,123683,1274539,55.34,144,705689,50.55,44,15.08
2211,23897,417091,82.61,59,344613,78.38,32,6.78
2221,3247,42325,66.08,5,27972,64.71,4,13.1
2227,7590,300000,93.51,11,280532,93.27,10,3.56
2228,9891,79780,57.03,15,45505,53.88,10,20.97
2229,59,1462,41.04,1,600,0,0,7.78
2230,10841,68030,46.32,26,31522,33.46,13,16.04
2231,13758,135932,66.33,31,90187,61.96,19,14.99
2233,37428,60289,47.56,16,28688,34.23,4,23.95
2235,1374,35878,83.9,12,30108,76.08,8,6.64
2236,3020,63517,72.29,21,45925,64.19,12,5.79
2237,2166,121773,80.83,21,98443,74.8,8,3.43
2239,2751,117713,79.91,17,94073,77.26,12,4.43
2241,28652,104602,44.97,37,47060,32.51,14,16.33
2243,2809,77374,68.05,33,52672,56.6,18,6.48
2245,494,32400,79.02,11,25606,66.91,5,2.64
2246,2881,42613,68.53,3,29213,65.07,1,9.14
2247,8110,80711,76.68,14,61904,72.7,8,10.03
2248,973,47600,78.29,16,37274,69.67,10,3.13
2249,1148,25538,71.58,14,18288,54.36,6,6.9
2250,9370,36388,51.35,4,18688,48.97,3,21.01
2252,1895,106618,80.0,19,85316,74.25,9,3.76
2254,2647,63908,92.89,15,59374,87.89,10,1.42
2255,1941,60932,79.24,18,48290,73.45,11,4.44
2256,2265,39024,58.98,16,23023,42.62,5,11.04
2258,8935,1751277,93.91,54,1644979,92.8,25,1.12
2301,213299,2316108,78.47,442,1817745,73.43,264,11.44
2302,24889,166303,59.6,13,99170,56.69,6,22.36
2303,979891,12576985,74.92,1182,9425493,72.33,668,12.22
2305,22173,205661,64.93,24,133565,60.71,11,14.72
2308,579910,2597543,81.03,568,2105629,74.11,283,7.86
2312,207536,1505969,47.36,210,713522,42.94,100,24.97
2313,309476,1233821,56.75,207,700541,51.88,113,27.35
2314,53356,108596,11.45,15,12446,5.51,4,44.32
2316,60374,182741,64.92,46,118685,58.01,24,19.75
2317,1169534,14075746,68.93,1444,9705913,66.22,825,13.51
2318,28568,106030,26.97,15,28614,22.77,7,30.03
2321,14668,30272,71.19,3,21553,67.91,2,14.35
2323,136256,1089348,45.3,206,493649,38.32,80,17.79
2324,331305,4407147,63.42,584,2795605,59.8,323,16.6
2326,48321,40340,12.64,6,5112,6.46,2,45.79
2327,522312,2071465,71.11,337,1473656,66.64,192,15.36
2328,120151,518346,39.73,54,206097,35.6,23,30.99
2329,130315,658948,49.83,64,328478,46.14,25,26.23
2330,3100315,25932370,87.39,2621,22666807,84.62,1475,5.98
2331,57345,557403,58.39,64,325557,53.84,20,18.19
2332,103827,602170,37.16,113,223896,31.6,53,22.96
2333,87742,277761,28.97,56,80522,20.3,18,32.88
2335,6034,49504,35.56,13,17615,25.37,4,20.03
2337,486570,1983218,42.32,304,839643,37.75,150,32.63
2338,81315,366849,46.73,51,171495,41.72,24,25.3
2340,111084,438623,36.28,55,159176,31.47,20,27.73
2341,23868,6852,86.94,1,5957,86.94,1,8.92
2342,142828,157475,37.07,12,58404,34.56,6,38.31
2344,564974,4675511,68.57,467,3206758,65.63,248,17.21
2345,75195,561118,71.41,222,400768,57.51,98,4.59
2347,39549,1667947,89.07,256,1485796,85.36,158,4.03
2348,24499,151899,69.83,31,106090,65.56,20,13.9
2348A,2693,30000,65.81,6,19748,55.71,2,7.21
2349,144397,693680,28.85,118,200197,22.14,42,27.05
2351,26429,194738,71.71,68,139668,61.58,39,14.15
2352,194193,1580507,48.4,208,765536,43.33,79,19.76
2353,400086,3047854,36.3,365,1107077,32.05,153,26.12
2354,195658,1414485,45.34,118,641613,42.79,59,27.7
2355,78213,397495,39.8,98,158295,31.92,47,30.57
2356,263931,3587475,73.05,377,2621792,69.85,193,14.25
2357,123434,742760,73.14,214,543423,62.76,97,11.64
2358,39762,136623,27.74,17,37914,23.45,7,27.37
2359,64097,171471,44.47,31,76294,37.95,15,34.94
2360,31485,425246,71.22,195,302982,53.78,75,3.04
2361,19317,46544,52.93,6,24642,47.2,2,20.72
2362,33123,622263,79.73,111,496277,76.12,74,8.45
2363,129927,514988,35.21,66,181416,30.4,28,33.93
2364,56160,52389,55.02,10,28829,51.35,7,21.98
2365,99671,221528,22.23,28,49294,17.7,12,45.25
2367,194688,706253,28.34,79,200246,25.47,46,42.06
2368,91987,527267,78.74,124,415313,71.53,62,7.9
2369,128327,380102,31.8,53,120920,27.91,29,37.19
2371,273255,2150835,47.07,282,1012886,42.32,117,19.79
2373,14223,236203,87.27,27,206177,86.21,23,6.94
2374,105176,337992,27.34,44,92434,22.45,19,38.13
2375,75200,108675,31.17,23,33889,22.81,10,49.42
2376,100658,669889,70.89,157,475015,63.76,84,15.02
2377,104149,844856,65.86,178,556651,58.97,89,18.04
2378,17793,141161,33.7,25,47611,26.89,9,20.33
2379,86014,515513,74.6,213,384697,59.21,86,6.52
2380,23113,60000,36.51,9,21913,32.76,5,32.48
2381,2567,119,0,0,0,0,0,32.57
2382,281864,3862627,84.24,483,3254656,80.36,251,8.56
2383,103566,358321,69.7,133,249842,58.22,66,5.85
2384,157996,2047778,28.0,329,573800,20.92,96,18.9
2385,50476,765721,74.36,175,569590,68.09,98,10.91
2387,16931,195251,57.85,29,113001,52.59,14,17.76
2388,57113,556397,69.29,73,385596,65.5,40,15.35
2390,62039,192619,39.39,26,75900,33.48,8,26.6
2392,67601,512327,47.65,59,244158,43.2,21,24.46
2393,51340,443393,67.4,124,298878,59.8,70,14.08
2395,32920,869076,85.65,201,744514,78.02,92,3.01
2396,56605,1276356,45.51,239,581195,37.07,63,10.89
2397,9514,114489,67.79,17,77627,64.33,10,14.32
2398,38454,413083,36.53,47,150969,32.61,20,19.19
2399,53937,178100,32.94,36,58700,25.93,18,36.36
2401,131543,591995,42.61,98,252396,36.74,41,25.28
2402,83589,307537,37.73,47,116094,32.78,22,33.65
2404,66512,190587,54.39,71,103691,40.79,30,18.29
2405,97596,343427,24.21,45,83217,19.2,16,30.96
2406,116242,350906,27.32,55,95917,21.32,23,36.66
2407,48710,734881,37.82,178,278069,27.83,56,11.92
2408,383998,3450206,80.77,274,2787109,78.54,147,10.37
2409,661897,7547099,47.47,893,3584257,42.96,328,18.55
2410,12554,160010,36.33,51,58177,23.69,16,11.18
2412,302132,7757447,79.41,515,6162000,77.65,294,6.78
2413,25914,127359,57.34,28,73068,50.62,14,23.4
2414,15740,161736,58.1,43,94006,48.52,18,14.25
2415,8934,90000,63.43,20,57104,58.65,12,16.79
2417,61184,157219,42.42,19,66735,40.01,13,31.77
2418,64511,1023341,47.77,137,489021,42.12,39,12.99
2419,37898,321317,64.6,13,207631,62.96,3,17.87
2420,38493,152649,49.28,37,75252,40.56,16,20.5
2421,61677,286944,56.9,96,163355,45.54,42,21.28
2423,6312,145047,75.45,32,109448,69.53,17,6.28
2424,4354,59585,80.85,6,48185,79.18,5,7.55
2425,40199,96499,49.19,25,47483,38.07,8,27.07
2426,103863,300622,42.42,55,127587,36.8,28,28.24
2427,22166,198000,53.86,16,106685,49.74,4,21.83
2428,15520,128113,65.24,41,83599,51.86,14,14.62
2429,27280,85500,48.44,14,41430,42.66,7,22.74
2430,38173,116800,63.14,24,73790,56.73,11,15.6
2431,52060,110927,42.13,16,46747,35.87,4,23.71
2432,1248,61860,77.4,9,47887,72.89,4,4.58
2433,7939,144496,78.96,18,114102,77.79,14,10.37
2434,5216,37000,78.19,3,28934,74.38,1,10.2
2435,8975,74737,32.31,10,24160,28.39,4,21.87
2436,72468,208793,25.01,43,52273,18.66,20,40.97
2438,26177,71196,58.54,21,41683,49.52,12,15.23
2439,70867,253645,33.91,57,86052,25.65,23,33.35
2440,8680,139117,69.95,25,97343,67.48,19,10.31
2441,60324,568846,68.11,86,387593,62.76,40,17.33
2442,48507,325232,57.69,62,187661,50.27,25,11.57
2443,30674,150909,55.24,45,83392,45.96,24,12.89
2444,36084,101570,27.0,20,27451,18.05,5,22.59
2445,6217,48174,15.7,7,7569,12.45,4,26.58
2449,241602,1222745,62.34,273,762478,55.5,142,20.87
2450,17456,258253,77.24,19,199523,75.97,14,11.16
2451,46405,431346,71.05,62,306572,65.83,27,13.83
2453,25627,100000,46.73,14,46753,40.29,4,28.45
2454,644812,1603895,74.07,487,1188361,64.11,230,8.57
2455,69042,187510,50.27,72,94304,36.64,32,24.31
2457,112733,424772,29.64,56,125973,24.46,20,30.78
2458,59633,303880,60.19,94,182958,49.38,44,18.88
2459,15235,105596,53.12,32,56123,41.95,11,14.44
2460,44978,169200,58.22,20,98555,53.74,7,16.05
2461,50489,191888,45.51,59,87396,35.5,27,18.06
2462,26257,150784,55.87,35,84280,50.3,21,17.09
2464,96075,218499,39.24,42,85762,33.37,21,34.92
2465,48239,93946,36.35,14,34162,29.58,3,28.23
2466,4527,173459,89.82,55,155828,81.67,34,3.52
2467,48418,161630,68.06,53,110035,57.93,29,13.17
2468,10801,69961,50.72,3,35492,50.02,2,27.57
2471,36872,47254,22.35,14,10568,6.74,1,42.67
2472,35574,164735,60.48,49,99665,50.12,22,23.83
2474,59742,538821,68.79,93,370828,64.7,60,16.05
2475,226775,6479454,71.13,1104,4610108,64.55,430,6.14
2476,19265,220052,67.32,62,148178,59.91,35,12.09
2477,9637,158573,73.57,40,116717,67.0,23,10.59
2478,55389,144731,62.8,51,90920,54.52,29,19.58
2479,13077,37738,32.38,6,12225,25.6,1,31.67
2480,42053,106360,31.06,34,33041,17.78,11,26.62
2481,91944,382115,63.11,79,241205,58.47,54,23.88
2482,38666,77883,40.49,13,31541,35.02,6,29.65
2483,8994,107890,66.24,28,71498,60.99,19,13.82
2484,89871,159421,23.23,30,37053,16.12,13,48.04
2485,139176,317689,23.58,36,74992,20.67,20,48.05
2486,82256,240727,40.15,57,96715,31.89,27,27.9
2488,40557,79999,52.48,24,41999,44.58,13,18.07
2489,129694,610000,29.86,81,182252,25.69,39,35.49
2490,15431,162949,21.36,30,34829,15.36,12,21.74
2491,12824,82008,73.95,24,60664,66.24,15,10.23
2492,86154,485205,72.4,70,351364,68.47,41,16.7
2493,44867,126797,52.96,37,67181,42.33,15,21.17
2494,10297,41493,81.47,10,33811,73.05,5,9.76
2495,38800,273552,49.77,46,136213,43.32,19,23.59
2496,4209,19100,49.57,9,9470,35.07,4,17.98
2497,11978,130888,66.15,34,86605,57.65,17,15.48
2498,164874,836147,39.17,142,327574,33.77,68,26.65
2499,47855,461172,44.16,81,203723,37.95,35,15.37
2501,44502,1159561,77.63,162,900456,72.83,76,7.45
2504,89741,1180000,75.34,204,889226,70.35,110,7.06
2505,23921,380000,79.55,66,302376,75.1,39,6.29
2506,65762,387000,77.27,75,299143,72.17,44,8.73
2509,16734,224551,69.64,44,156430,63.89,23,10.2
2511,46635,1623326,80.39,298,1305389,74.91,151,3.79
2512,43969,490427,34.2,96,167810,25.04,22,14.75
2514,17787,394729,88.04,51,347595,84.83,31,3.75
2515,140189,1607904,60.66,302,975712,53.63,118,10.08
2516,49260,226278,72.63,63,164385,63.8,35,7.12
2520,78533,609487,72.72,100,443409,68.64,59,9.37
2521,25331,319669,35.25,57,112767,25.84,11,15.89
2523,14057,228256,44.69,58,102027,35.96,25,12.22
2524,7648,365984,93.18,37,341110,91.56,27,2.37
2525,52599,650737,31.72,172,206512,20.28,50,15.11
2527,7682,270306,81.24,36,219646,76.16,13,4.8
2528,8444,435996,84.09,84,366697,79.03,48,2.9
2530,31125,841256,85.88,143,722685,81.8,90,2.34
2533,14059,153029,38.29,37,58615,26.09,7,17.06
2534,63302,474228,72.25,110,342692,65.75,63,7.73
2535,63271,270794,61.62,66,166940,55.2,34,14.81
2536,8781,332809,77.29,82,257293,68.82,40,4.43
2537,43984,300558,60.26,76,181159,51.5,33,12.57
2538,28642,445025,75.16,132,334608,66.49,71,4.62
2539,19577,1193103,87.12,127,1039670,84.44,74,2.92
2540,17180,944874,91.41,83,863958,89.53,57,2.65
2542,109824,2153084,64.38,243,1386460,60.62,111,10.5
2543,32679,528542,71.87,76,379961,67.56,39,9.36
2545,16710,379735,76.51,43,290624,73.56,25,8.59
2546,53293,130524,62.41,20,81479,58.78,11,14.47
2547,74966,1035095,70.48,186,729787,63.72,80,5.95
2548,38926,319719,51.15,102,163596,39.9,44,18.91
2553,19308,81658,18.86,13,15421,11.1,4,33.82
2566,325,2416,0,0,0,0,0,31.89
2569,61,11552,83.38,2,9634,74.73,1,0.61
2591,80,817,0,0,0,0,0,18.25
2592,57,10494,90.43,4,9490,82.1,3,1.35
2596,3306,100000,71.9,28,71928,61.79,14,5.83
2597,13378,310716,81.36,41,252840,78.12,25,5.4
2599,1380,98524,65.99,41,65026,51.75,16,2.09
2601,113306,824776,31.84,102,262731,26.6,34,23.13
2603,303388,2165043,71.9,352,1556973,66.94,185,14.42
2605,105305,585353,54.34,103,318236,49.59,54,19.3
2606,52348,845056,75.3,113,636472,71.96,68,11.45
2607,39783,533571,77.33,86,412717,70.48,32,8.96
2608,51936,467000,76.88,69,359119,71.91,34,10.55
2609,384603,3492104,57.28,328,2000565,54.34,161,22.1
2610,244054,6144989,73.47,528,4516345,70.67,249,9.27
2611,50529,189002,47.93,27,90621,43.38,12,21.86
2612,37761,197485,73.51,16,145204,69.45,4,11.28
2613,40010,148423,56.06,28,83247,49.47,11,20.88
2614,101010,327265,47.64,44,155977,42.91,20,22.97
2615,109975,2806146,86.69,272,2433071,84.2,162,6.29
2616,214473,137282,44.45,16,61029,41.0,9,30.03
2617,28970,417294,62.96,60,262835,58.07,25,15.14
2618,208411,5400444,80.83,651,4365899,77.54,368,6.99
2626,296,2885,0,0,0,0,0,25.25
2630,22967,209438,64.92,13,136022,62.44,5,19.67
2633,105658,5628293,86.71,298,4881232,84.93,140,4.22
2634,112992,941867,50.72,73,477773,48.48,37,22.67
2636,55981,141835,41.78,33,59289,34.84,17,29.52
2637,26106,746409,82.8,147,618245,77.65,85,5.81
2639,1106,99999,99.01,2,99010,99.01,2,0.48
2640,3509,59265,73.54,25,43602,58.31,11,6.44
2641,80256,330334,28.42,44,93954,23.17,14,28.59
2642,19796,95467,60.38,7,57646,60.38,7,27.1
2643,4312,35000,64.01,9,22406,58.83,7,17.71
2644,2497,82952,80.21,34,66555,74.65,28,3.95
2645,23941,374571,84.52,35,316667,81.16,16,7.01
2646,241586,3008735,65.64,137,1975448,63.98,56,16.2
2701,14852,449968,86.44,38,389037,84.5,24,3.66
2702,12467,156613,73.7,18,115454,72.54,15,9.57
2704,30635,366923,88.45,71,324614,83.39,42,3.19
2705,83076,191313,66.4,43,127074,59.82,23,14.1
2706,16206,499998,85.43,57,427239,81.63,26,3.64
2707,18057,127403,61.08,17,77839,54.75,4,19.66
2712,2041,105000,90.8,19,95352,86.86,13,3.49
2714,3938,1138,0,0,0,0,0,87.11
2718,2613,87576,88.24,16,77286,88.24,16,3.55
2719,3332,69182,91.02,4,62977,89.53,2,5.2
2720,2751,80000,61.03,27,48837,48.9,12,3.59
2722,4980,143170,87.18,31,124843,82.43,21,5.0
2723,9560,180000,68.47,37,123287,61.62,18,9.58
2724,1036,59656,83.61,10,49880,79.45,5,1.77
2726,2496,37922,65.38,16,24805,49.75,7,8.92
2727,149899,82940,38.57,36,32012,16.63,7,27.05
2729,6265,43041,66.9,13,28804,59.73,8,16.15
2730,2322,37215,86.67,2,32256,86.67,2,2.97
2731,30730,93278,42.88,22,40020,33.73,9,29.4
2732,6106,46519,58.76,19,27341,53.54,14,20.61
2733,684,24598,77.51,8,19069,75.36,7,4.55
2734,28742,57260,37.68,12,21583,31.34,6,25.26
2736,6380,79972,55.95,17,44764,46.33,7,14.45
2738,57,67381,97.88,6,65966,94.86,3,0.02
2739,5533,91526,73.69,20,67464,68.0,12,10.7
2740,2899,16762,72.53,2,12158,72.53,2,2.86
2741,1725,22588,67.38,9,15222,53.73,4,12.48
2743,6755,46815,52.86,8,24755,50.27,6,24.09
2745,5210,33809,52.63,6,17796,51.28,5,24.31
2748,9754,105779,60.9,5,64438,58.44,1,17.26
2749,248,20800,75.15,16,15634,33.27,2,2.43
2750,180,60000,98.53,18,59126,88.06,10,0.13
2751,1565,19832,60.35,1,11970,60.35,1,11.21
2752,2584,26694,63.69,16,17006,40.7,6,8.98
2753,12058,66645,54.97,20,36646,43.54,8,17.63
2754,4398,46907,73.07,6,34281,66.51,1,11.32
2755,3601,37548,63.51,12,23853,59.35,9,11.12
