stock_no,people,lots,b4_pct,b4_people,b4_lots,b1_pct,b1_people,s10_pct
1473,12546,146154,72.28,31,105671,69.45,24,9.91
1474,16291,129897,59.03,30,76697,53.32,17,13.32
1475,2289,66017,76.29,16,50381,69.0,8,4.29
1476,22364,274367,78.51,77,215484,71.59,45,8.34
1477,30897,246694,59.68,76,147258,50.64,40,16.35
1480,373,416085,98.13,59,408344,94.48,37,0.15
1491,1716,54818,59.65,24,32709,46.3,13,3.37
1492R,86,526,0.0,0,0,0.0,0,36.14
1503,80008,520972,73.47,66,382834,70.81,44,14.37
1504,200866,2376441,70.64,237,1679233,67.85,125,14.25
1506,21292,300389,77.32,47,232351,71.35,16,4.19
1512,19976,98183,54.06,19,53083,47.97,8,9.4
1513,155957,503113,45.99,83,231475,41.08,42,35.12
1514,101818,278571,40.77,57,113641,33.36,25,34.97
1515,24623,181474,48.84,33,88654,40.33,10,21.81
1516,43398,40008,64.82,15,25938,58.33,11,11.94
1517,46234,220000,48.4,30,106543,44.1,14,22.19
1519,85985,347469,73.9,77,256857,68.6,47,13.43
1521,23430,76230,68.06,12,51894,66.44,10,13.3
1522,30055,312898,57.59,51,180252,52.55,25,19.71
1522A,1381,30000,87.74,10,26328,80.53,7,4.12
1524,45381,165310,38.46,21,63611,35.53,12,30.71
1525,3180,73400,89.25,9,65515,86.5,6,5.46
1526,52358,60000,38.14,12,22890,29.94,3,24.0
1527,64314,138571,33.55,21,46513,29.15,11,28.45
1528,93784,191331,29.52,11,56499,27.74,4,40.28
1529,30102,195095,48.27,30,94206,45.0,20,21.61
1530,10722,94594,75.93,15,71834,70.06,6,11.04
1531,12798,182108,64.1,52,116744,54.14,21,9.33
1532,19329,422604,66.7,108,282023,58.67,52,8.34
1533,9964,98547,63.69,36,62779,52.11,18,17.44
1534,4100,67733,47.06,19,31893,35.44,7,13.11
1535,9834,123743,75.79,10,93796,75.37,9,11.07
1536,83616,278960,33.39,51,93181,27.6,24,31.2
1537,15850,82063,51.04,24,41902,43.01,14,24.43
1538,7609,32300,78.45,7,25345,70.77,3,6.66
1539,5268,65370,61.14,11,39972,60.51,10,15.6
1540,41185,85474,34.8,21,29768,23.21,5,31.79
1541,2430,78800,83.76,15,66023,79.46,10,4.75
1557,113,1722,30.57,1,527,0.0,0,13.88
1558,27471,64536,39.14,30,25272,16.74,8,22.58
1560,22354,151900,66.02,67,100316,50.31,29,10.56
1563,15023,169206,45.93,52,77744,36.51,24,13.1
1565,37597,50417,17.54,11,8856,8.4,3,38.15
1568,9650,103087,64.83,31,66850,57.23,18,12.9
1569,24215,144247,51.2,35,73878,42.66,14,13.95
1570,34879,51501,55.3,11,28492,44.49,2,11.23
1580,27747,49339,38.5,14,19004,29.88,8,26.88
1582,66499,144269,31.51,27,45494,25.78,12,35.04
1583,2501,109400,91.25,17,99839,89.51,14,3.01
1584,56092,232471,40.96,34,95266,36.68,18,22.03
1585,934,57700,65.76,33,37958,46.04,13,3.11
1586,11992,129500,72.88,50,94403,61.2,25,8.52
1587,11841,80056,47.05,21,37673,37.91,8,20.42
1589,43147,153136,28.35,30,43458,21.0,11,25.01
1590,6691,200000,72.88,101,145807,53.39,38,1.72
1591,32399,38048,20.41,9,7771,8.04,1,21.71
1592,6278,110978,26.47,25,29390,18.1,8,15.24
1593,3304,39785,50.05,18,19914,35.43,9,14.03
1594,647,33220,82.82,12,27515,75.4,8,3.24
1595,9353,57725,48.43,22,27965,36.44,12,17.9
1597,20208,89262,49.48,32,44184,37.11,15,27.79
1598,10593,179142,60.48,49,108391,52.73,29,11.51
1599,11800,73029,64.98,21,47472,56.85,12,17.02
1601,16637,106258,11.58,13,12322,6.31,3,25.92
1602,273804,386027,12.17,26,47056,9.57,9,58.26
1603,13472,191688,72.71,30,139409,69.49,21,12.56
1604,101746,384200,58.76,75,225818,52.6,36,17.1
1605,249953,4431333,75.23,370,3334384,72.8,195,10.02
1606,77429,769408,15.95,119,122828,9.55,31,24.53
1608,48993,632774,66.2,60,419102,63.28,29,15.13
1609,196149,785262,32.61,107,256294,28.49,56,30.69
1611,87093,322736,52.74,80,170267,43.93,33,20.27
1612,37453,316080,61.53,67,194530,55.51,32,17.27
1613,22765,227418,57.74,67,131348,47.38,28,9.98
1614,5188,269113,83.15,84,223821,75.52,51,2.32
1615,8688,198630,80.71,35,160367,76.85,22,6.58
1616,14652,194149,60.0,26,116522,56.52,16,15.74
1617,11771,169515,75.34,37,127744,69.13,22,10.06
1618,22113,192692,57.86,30,111515,53.37,15,21.37
1623,5840,66000,77.1,13,50892,73.47,9,10.81
1626,9861,149822,69.57,49,104260,60.15,27,8.8
1702,64005,294133,57.92,31,170438,54.85,16,19.76
1707,68792,148137,50.92,49,75456,40.62,25,22.93
1708,86040,249002,39.47,42,98320,33.94,21,34.0
1709,40074,477016,73.04,129,348512,64.24,63,8.72
1710,59346,885703,62.64,134,554974,57.41,61,11.86
1711,97750,547752,44.9,93,245996,39.45,42,24.44
1712,82461,420493,56.5,117,237650,47.63,58,14.97
1713,23542,150952,74.3,29,112185,67.7,12,7.39
1714,107696,991825,52.15,147,517382,46.81,58,16.26
1717,100004,1184245,66.81,237,791463,60.9,124,14.41
1718,190308,1685906,52.67,217,888384,47.8,85,17.04
1720,16070,196566,65.0,31,127800,61.5,18,12.78
1721,67764,184884,37.66,33,69662,31.59,14,28.05
1722,122652,980000,63.66,156,624047,58.23,69,12.47
1723,62621,236904,52.55,39,124556,46.93,15,21.52
1725,3605,181830,94.44,20,171749,93.1,16,2.65
1726,9493,162000,85.42,28,138416,83.56,23,4.84
1727,17559,128020,64.88,32,83092,57.82,16,17.74
1729,4208,180688,91.39,47,165190,85.84,32,3.55
1730,10055,63234,57.3,11,36241,53.73,8,25.35
1731,18419,132915,55.7,15,74050,51.75,7,14.96
1732,38016,42444,46.4,5,19696,44.13,4,28.41
1733,38239,99950,44.05,20,44054,31.9,4,20.12
1734,70396,190197,49.72,41,94613,41.5,17,18.36
1735,8359,99388,78.42,12,77945,77.82,11,9.67
1736,7782,303395,88.54,46,268685,83.16,23,3.27
1737,74632,200000,62.35,23,124741,59.3,13,18.11
1742,11289,92671,80.8,27,74891,72.77,15,4.25
1748,709,14304,39.61,3,5668,36.48,2,16.91
1748R,105,529,0.0,0,0,0.0,0,61.98
1752,8130,100988,63.43,17,64084,58.31,9,15.5
1760,38956,85739,43.0,22,36883,33.89,8,26.19
1762,53908,76918,45.69,16,35163,36.1,5,21.47
1773,17029,300000,74.01,56,222114,68.31,27,7.97
1776,3229,60107,65.81,32,39567,44.14,13,8.92
1777,3341,44592,59.87,9,26703,54.22,5,11.86
1780,2596,109075,78.44,44,85586,63.16,19,4.25
1781,35685,47408,44.87,22,21281,23.54,6,21.78
1783,38045,89698,63.91,19,57341,56.1,7,10.69
1784,34518,53121,28.08,14,14926,18.13,6,25.45
1785,133137,595951,42.53,107,253557,36.49,50,28.11
1786,44820,74828,51.05,24,38216,44.39,16,17.48
1788,7742,44521,49.79,15,22176,40.09,8,23.28
1789,24633,790739,76.97,53,608764,74.61,22,6.19
1794,131,1322,0.0,0,0,0.0,0,16.46
1795,41073,266738,57.28,32,152853,52.28,10,22.14
1796,7591,41460,55.76,12,23129,45.18,5,8.39
1799,18890,248776,66.28,22,164919,64.07,12,10.54
1802,200290,2908061,76.44,174,2223443,74.53,85,12.85
1805,9266,134970,77.82,39,105057,70.4,23,4.71
1806,24604,390404,74.69,60,291637,70.92,36,9.66
1807,7550,114373,47.4,37,54225,38.24,20,12.56
1808,27534,893032,80.85,96,722164,78.85,65,6.55
1809,53408,167042,48.04,31,80284,43.48,18,30.54
1810,24474,302304,61.7,69,186582,56.33,43,17.59
1813,9045,46636,47.73,16,22269,33.67,5,23.35
1814,451,18982,78.82,12,14966,53.7,5,4.45
1815,153913,585459,51.38,98,300913,47.66,63,28.11
1816,900,24515,94.8,2,23242,91.94,1,1.83
1817,4504,72600,64.99,26,47189,58.35,17,11.51
1818,135,11635,75.49,7,8785,63.87,5,1.46
1819,136,33504,84.42,17,28292,65.69,9,0.51
1903,20890,260039,81.11,65,210955,74.91,41,4.05
1904,323559,1108275,68.39,144,758182,64.11,73,12.7
1905,71118,1102835,71.28,70,786369,69.05,28,13.14
1906,12484,151000,74.34,26,112287,70.13,17,10.73
1907,81802,1660371,85.46,209,1419263,82.2,122,5.06
1909,84378,1327686,68.28,171,906637,63.79,73,8.28
1918,30816,241196,20.83,26,50314,17.85,15,31.71
2002,1315246,15734861,53.04,1506,8346668,49.26,476,15.93
2002A,5362,38268,21.77,10,8340,8.37,2,28.29
2006,58974,730214,81.25,160,593422,75.03,91,7.62
2007,27486,530652,76.75,14,407419,75.66,4,9.01
2008,7480,190852,92.58,18,176715,91.25,14,3.15
2009,47767,359622,57.79,17,207914,56.14,8,24.57
2010,34654,647655,69.19,120,448283,65.01,75,10.32
2012,44589,302163,83.85,79,253405,74.58,33,5.0
2013,43799,200000,79.48,24,158999,77.32,17,11.07
2014,173236,1435544,50.53,103,725797,47.56,34,19.82
2015,11649,581599,88.2,152,513049,82.1,93,2.82
2017,40941,446875,61.57,67,275231,56.96,31,12.93
2020,59706,267031,50.86,53,135847,44.19,28,16.82
2022,62262,337168,40.42,32,136363,37.14,14,21.74
2023,101235,1821240,79.38,117,1446122,77.79,68,7.07
2024,50374,97500,83.02,13,80957,80.78,9,6.93
2025,30245,172661,62.64,29,108193,59.38,19,11.32
2027,105184,2584261,77.8,377,2010996,73.74,203,6.94
2028,21333,325715,83.45,39,271879,81.29,28,6.34
2029,14159,321180,71.56,26,229918,67.77,5,8.61
2030,55045,280526,54.0,52,151553,48.4,29,18.06
2031,65348,321146,58.44,60,187755,53.63,35,16.55
2032,12130,130522,59.23,42,77334,49.58,21,17.83
2033,4422,80695,78.33,28,63219,66.76,15,6.34
2034,37838,528996,50.93,106,269498,44.3,46,15.66
2035,20739,350000,96.58,23,338102,96.11,21,0.64
2038,26130,194134,53.95,27,104781,49.46,13,17.15
2049,65397,353792,70.41,116,249180,60.33,58,13.53
2052R,5551,9170,10.19,2,935,0.0,0,49.42
2056,254,105000,93.38,44,98068,85.71,33,0.43
2058,37095,305261,26.02,63,79526,18.54,22,17.05
2059,51407,95297,65.2,32,62154,54.18,15,5.79
2060,135,35739,87.22,4,31173,87.22,4,0.33
2061,11658,57378,47.52,24,27276,30.52,7,15.96
2062,11499,199994,61.46,38,122958,55.43,16,12.73
2063,3380,48101,52.59,19,25304,37.55,7,12.65
2064,1627,69330,83.08,30,57608,72.44,16,4.48
2065,49503,63517,52.02,17,33049,44.41,10,19.25
2066,3089,44450,68.75,19,30566,53.56,8,11.28
2067,2231,45138,56.54,12,25528,49.07,6,10.06
2069,9108,166387,64.2,47,106849,53.44,19,12.13
2070,5250,41783,63.06,19,26353,47.35,8,19.73
2071,904,69046,85.21,25,58848,73.64,12,1.99
2072,10284,192000,74.17,24,142451,71.39,15,8.47
2073,642,27500,75.22,15,20688,51.61,6,3.25
2101,37161,733935,64.6,133,474298,58.47,59,8.84
2102,79235,473329,81.8,65,387231,78.03,37,5.53
2103,81957,825710,59.61,124,492393,54.78,57,11.48
2104,107608,984734,45.46,200,447847,37.59,73,12.34
2105,81598,3241416,80.43,317,2607515,77.36,155,5.78
2106,33200,954890,79.82,164,762440,74.7,82,5.29
2107,47929,303593,64.34,71,195402,58.83,43,13.35
2108,53100,492417,71.19,97,350680,65.39,54,11.35
2109,35142,279349,74.51,70,208207,66.68,35,5.77
2114,5305,77992,65.44,18,51048,59.19,9,10.75
2115,3611,104373,70.51,36,73616,58.78,17,5.67
2201,94597,1070001,63.88,108,683752,60.06,46,14.12
2204,42465,553620,73.81,62,408732,70.97,37,11.74
2206,67819,773676,85.53,104,661809,81.7,61,5.96
2207,13303,557103,89.76,113,500212,83.23,53,1.48
2208,123462,1274539,54.93,149,700484,49.73,41,15.1
2211,24853,417091,80.77,58,337022,77.19,34,7.38
2221,4387,42325,68.86,6,29147,66.93,5,13.14
2227,7473,300000,93.51,11,280531,93.27,10,3.54
2228,9705,79780,55.88,13,44591,53.88,10,20.59
2229,59,1462,41.04,1,600,0.0,0,7.78
2230,11596,68030,45.83,25,31191,33.58,13,15.71
2231,13682,135932,65.29,28,88764,60.99,18,15.15
2233,38525,60289,41.68,11,25136,34.51,4,27.57
2235,1363,35878,83.99,12,30137,76.08,8,6.62
2236,3261,63517,74.01,22,47023,66.58,13,6.68
2237,3302,128886,76.89,22,99127,70.63,8,4.71
2239,2712,117713,80.09,17,94296,78.12,13,4.32
2241,28916,104602,42.13,32,44094,32.38,14,16.08
2243,2838,77374,67.52,35,52258,53.78,16,6.58
2245,501,35640,80.22,12,28598,66.91,5,2.29
2246,2884,42613,68.53,3,29213,65.07,1,9.19
2247,7933,80711,76.68,14,61904,72.7,8,9.74
2248,936,47600,78.32,17,37290,67.58,9,3.0
2249,1301,28160,70.68,13,19910,54.24,6,7.37
2250,9450,36388,51.37,4,18698,48.97,3,20.95
2252,1735,106618,80.85,19,86209,76.03,10,3.35
2254,2678,63908,93.62,16,59840,89.33,12,1.48
2255,1940,60932,80.27,20,48925,71.28,10,4.46
2256,2315,39024,57.47,16,22437,41.47,5,10.88
2258,8969,1751431,93.9,54,1645064,92.82,25,1.12
2301,188116,2316108,80.88,475,1873858,75.22,276,9.35
2302,24507,166303,62.18,19,103451,57.35,7,21.63
2303,971468,12570094,74.87,1241,9413438,72.08,688,12.07
2305,23002,205661,67.44,30,138758,62.22,12,14.53
2308,635776,2597543,80.26,557,2085547,73.59,275,8.67
2312,200632,1506189,48.65,213,733138,44.18,102,24.11
2313,295320,1233821,59.24,214,731107,54.07,112,25.89
2314,53079,108596,11.52,14,12529,5.51,3,43.7
2316,61158,182741,64.41,45,117723,56.42,21,20.42
2317,1140654,14075746,69.44,1441,9776844,66.76,832,13.09
2318,28529,106023,27.01,15,28653,22.81,7,30.0
2321O,14519,30272,71.37,3,21606,71.37,3,14.13
2323,128069,1089348,46.13,210,502718,39.21,86,17.45
2324,320428,4407147,63.78,623,2811789,59.68,333,15.89
2326,48274,40335,12.69,6,5133,6.51,2,45.72
2327,624900,2058731,67.05,351,1380788,62.66,203,18.97
2328,118167,518346,41.35,62,214431,37.26,28,30.18
2329,128760,658948,50.59,69,333561,46.67,27,25.9
2330,3050518,25932370,87.48,2629,22689130,84.7,1481,5.9
2331,56554,557403,58.97,68,328793,54.27,21,17.93
2332,104030,602163,34.3,101,206694,29.05,44,23.74
2333,87645,277761,29.04,56,80728,20.37,18,32.83
2335,6028,49483,35.58,13,17615,25.39,4,20.04
2337,494950,1986261,40.49,300,804527,35.87,146,33.73
2338,87648,366849,44.7,48,164078,39.9,22,27.8
2340,109766,438623,38.11,57,167219,33.18,21,26.99
2341,23853,6852,86.94,1,5958,86.94,1,8.91
2342,142082,157335,36.94,14,58145,32.65,4,38.25
2344,585563,4720491,67.54,534,3189059,64.01,273,17.54
2345,100854,561118,70.25,220,394333,56.34,97,5.99
2347,40809,1667947,88.74,256,1480481,84.9,155,4.14
2348,25141,159486,70.03,32,111727,65.24,20,12.97
2348A,2634,30000,65.87,6,19766,55.71,2,6.99
2349,143287,693680,28.73,123,199405,21.72,42,26.8
2351,19961,195803,77.6,76,151998,68.67,49,9.69
2352,192953,1580507,48.16,201,761463,43.47,78,19.67
2353,389687,3047854,38.31,371,1167894,33.85,151,25.28
2354,185134,1414485,49.99,132,707322,46.98,66,25.44
2355,76103,397495,41.15,98,163636,33.55,47,29.58
2356,246716,3587475,73.89,392,2651692,70.74,209,13.4
2357,112376,742760,74.87,217,556264,65.92,112,10.13
2358,39731,136623,28.0,17,38264,24.24,8,27.35
2359,63619,171471,47.31,39,81146,39.2,18,34.09
2360,32870,425246,69.96,186,297609,53.01,71,3.04
2361,19314,46544,52.97,6,24656,47.24,2,20.77
2362,31275,622263,81.04,113,504462,77.15,75,7.69
2363,129468,514988,35.16,64,181175,30.96,29,34.23
2364,56110,52389,56.08,11,29390,51.35,7,21.76
2365,98404,221528,23.59,26,52306,19.65,13,44.29
2367,189659,706253,28.82,90,203694,25.15,46,41.21
2368,112573,530595,76.42,128,405608,68.12,57,9.29
2369,127578,380102,30.86,54,117366,26.31,26,37.6
2371,268143,2150835,48.63,288,1046342,43.82,120,19.22
2373,14140,236203,87.27,27,206177,86.21,23,6.87
2374,104927,337992,25.61,41,86610,21.55,19,38.63
2375,77744,108675,23.87,19,25950,15.31,4,54.88
2376,94521,669889,72.61,158,486570,65.14,81,13.59
2377,97855,844856,68.21,188,576377,62.1,107,16.21
2378,17778,141056,33.79,25,47689,26.97,9,20.35
2379,86475,515513,74.01,207,381626,59.29,88,6.64
2380,23544,60000,35.88,8,21533,32.78,5,32.59
2381,2565,119,0.0,0,0,0.0,0,32.56
2382,275649,4107627,85.35,517,3506827,81.7,287,7.74
2383,121470,358321,68.04,135,243894,55.54,62,6.45
2384,157967,2047778,28.02,329,574175,20.93,96,18.89
2385,51453,765721,74.27,176,568847,68.14,101,11.14
2387,16940,195251,58.23,29,113728,52.6,13,17.92
2388,54188,556441,71.38,69,397331,67.96,39,14.37
2390,62193,192619,38.83,25,74837,33.81,9,26.45
2392,65497,512327,50.65,64,259584,46.12,23,23.39
2393,51304,443393,67.13,124,297780,59.61,70,14.03
2395,35476,869188,85.02,211,739209,77.11,96,2.97
2396,56590,1276356,45.53,238,581442,37.15,63,10.88
2397,9193,114489,69.14,17,79170,65.42,11,13.58
2398,38407,412934,36.58,46,151154,32.8,20,19.17
2399,54114,178100,33.43,39,59579,23.78,15,36.13
2401,131202,591995,41.55,98,246083,35.75,41,25.47
2402,82555,307537,38.04,51,117073,32.92,24,33.19
2404,69620,190587,53.58,71,102170,39.17,28,19.24
2405,96974,343427,24.64,47,84683,19.47,17,30.6
2406,115947,350906,24.3,57,85352,17.28,21,37.66
2407,48652,734797,37.89,178,278590,27.9,56,11.9
2408,370062,3450206,82.81,322,2858062,80.0,166,8.91
2409,629821,7547099,50.23,902,3792069,45.71,343,17.25
2410,12540,160000,36.35,51,58208,23.71,16,11.16
2412,298660,7757447,79.65,520,6179655,77.93,302,6.67
2413,27323,127359,55.44,22,70631,50.42,13,24.74
2414,15690,161736,59.59,44,96410,49.74,18,14.15
2415,8822,90000,63.61,20,57258,58.53,12,16.76
2417,61594,157219,42.15,20,66289,39.0,12,32.45
2418,64447,1023117,47.82,137,489398,42.17,39,12.99
2419,37882,321317,64.89,15,208581,62.61,2,17.87
2420,39115,152649,48.59,37,74208,39.27,15,21.36
2421,54244,286944,64.09,101,183951,52.55,45,15.73
2423,6176,145047,76.21,34,110561,69.54,17,6.03
2424,4336,59585,80.85,6,48185,79.18,5,7.44
2425,44087,96499,47.52,21,45876,38.88,7,27.87
2426,112316,300622,45.25,53,136101,41.01,34,29.3
2427,21943,198000,53.7,15,106366,50.19,5,21.32
2428,19165,128113,60.22,30,77171,51.75,13,18.78
2429,27490,85500,48.39,14,41386,42.61,7,23.43
2430,37946,116800,63.42,24,74102,57.0,11,15.3
2431,51582,110927,42.04,15,46651,36.0,4,23.2
2432,1258,61860,77.54,9,47978,72.93,4,4.65
2433,7853,144496,79.0,18,114157,77.79,14,10.24
2434,5997,37000,78.19,3,28934,74.38,1,14.25
2435,8964,74692,32.68,10,24423,28.75,4,21.88
2436,75675,221071,26.19,46,57961,18.14,20,41.37
2438,26480,71196,58.54,21,41689,49.52,12,15.69
2439,71651,248641,30.31,53,75429,22.12,21,35.24
2440,8647,139117,70.28,26,97794,67.57,19,10.37
2441,59612,568846,68.97,89,392506,63.61,41,16.92
2442,49910,325232,54.67,53,177853,48.73,22,12.93
2443,30669,150909,55.25,45,83395,45.97,24,12.9
2444,36064,106570,30.92,21,32967,22.01,5,21.35
2445,6213,48163,15.7,7,7571,12.45,4,26.56
2449,270590,1283882,60.64,276,778925,54.88,157,21.26
2450,17522,258253,76.82,17,198445,75.97,14,11.3
2451,45425,431346,70.76,62,305322,64.76,24,13.45
2453,25579,100000,48.14,15,48159,41.48,5,27.8
2454,572616,1603879,73.91,504,1185892,63.49,234,8.05
2455,62185,188213,57.16,81,107620,40.71,33,18.42
2457,112322,424772,29.1,53,123671,24.51,21,30.67
2458,63572,303880,57.31,82,174221,48.77,42,21.41
2459,15067,105596,52.93,32,55918,41.95,11,14.19
2460,44599,169200,58.43,21,98896,53.72,7,15.91
2461,49994,191888,45.79,54,87910,37.09,26,17.28
2462,26091,150784,56.07,36,84581,50.31,21,17.03
2464,88839,218869,48.21,52,105562,40.78,26,28.22
2465,48751,93946,41.1,18,38632,32.38,5,28.14
2466,5509,173459,87.44,51,151702,80.91,33,4.52
2467,47621,161816,69.36,57,112262,58.9,30,12.77
2468,11320,69961,50.77,3,35524,50.02,2,27.82
2471,36849,47254,24.48,16,11578,6.74,1,41.59
2472,37762,164735,57.86,48,95353,48.51,24,26.29
2474,52057,538821,72.12,87,388687,67.8,54,13.81
2475,226580,6479454,71.17,1102,4612854,64.6,429,6.13
2476,19248,220145,67.78,61,149262,59.95,33,11.88
2477,11699,158573,73.57,40,116690,66.99,23,11.03
2478,59068,144731,57.11,49,82688,46.82,23,23.95
2479,13053,37738,32.48,6,12262,25.7,1,31.6
2480,41995,106360,31.77,35,33804,18.11,11,26.32
2481,104016,382116,56.62,77,216425,51.46,48,27.87
2482,38589,77883,40.5,13,31554,35.02,6,29.36
2483,9406,107890,64.03,30,69105,56.11,16,15.48
2484,89185,159421,24.23,33,38657,16.57,13,48.34
2485,136781,317689,23.27,37,73977,20.45,21,47.59
2486,90488,240768,36.83,53,88715,29.19,24,31.2
2488,40634,79999,52.72,24,42186,44.68,13,17.89
2489,132519,610000,31.76,78,193786,27.85,39,35.79
2490,15415,162918,21.55,30,35133,15.55,12,21.72
2491,13357,82008,75.16,26,61654,67.16,15,11.34
2492,123432,485205,63.21,68,306791,59.31,38,24.77
2493,45778,126797,52.39,36,66449,42.59,17,22.32
2494,10286,41493,81.48,10,33814,73.06,5,9.76
2495,38208,273552,50.97,45,139502,45.94,23,22.78
2496,4233,19100,49.57,9,9470,35.02,4,18.76
2497,11948,130888,65.5,33,85771,57.65,17,15.63
2498,163905,836440,39.14,141,327592,33.45,66,26.52
2499,47823,461172,44.19,81,203855,37.98,35,15.36
2501,44244,1159561,77.16,157,894768,72.46,72,7.43
2504,89939,1180000,75.09,203,886187,69.97,107,7.03
2505,23760,380000,80.02,68,304141,75.62,39,6.27
2506,65349,387000,77.06,75,298309,72.37,46,8.67
2509,16383,224551,69.65,44,156468,63.89,23,9.96
2511,45958,1623326,80.74,293,1310960,75.47,152,3.69
2512,43909,489945,34.23,96,167810,25.06,22,14.73
2514,17693,394729,88.1,49,347806,85.09,30,3.78
2515,142011,1688460,60.84,341,1027689,53.56,136,9.39
2516,49027,226278,73.15,63,165583,65.6,38,6.91
2520,76589,609487,74.97,97,457058,71.01,58,8.51
2521,25293,319501,35.27,57,112767,25.85,11,15.88
2523,14033,227709,44.79,58,102027,36.04,25,12.25
2524,7572,365984,93.21,37,341226,91.59,27,2.35
2525,52522,650358,31.82,172,207074,20.38,50,15.1
2527,7585,270306,80.97,35,218891,76.26,14,4.75
2528,8319,437765,84.38,88,369503,79.06,49,2.84
2530,30920,841256,85.89,140,722704,82.08,91,2.3
2533,14042,152965,38.32,37,58641,26.11,7,17.04
2534,63125,474228,72.68,110,344745,66.24,63,7.6
2535,63408,270794,60.97,65,165145,54.87,34,15.0
2536,8341,332809,78.36,81,260874,69.9,39,4.09
2537,43284,300558,61.31,75,184353,53.35,36,11.84
2538,28679,445025,73.72,127,328156,65.86,70,4.68
2539,20473,1193103,86.87,123,1036650,84.29,72,3.15
2540,17376,944874,91.12,81,861139,89.21,54,2.73
2542,104507,2153084,65.96,229,1420618,62.69,114,10.01
2543,32142,528542,71.44,75,377682,67.48,40,9.18
2545,16418,379735,76.75,43,291568,73.91,25,8.44
2546,53817,146187,63.27,23,92504,59.26,12,13.44
2547,74458,1035095,70.51,188,730062,63.93,80,5.88
2548,40751,335705,49.39,100,165876,38.95,43,19.15
2553,19287,81611,18.92,13,15465,11.16,4,33.82
2566,325,2416,0.0,0,0,0.0,0,31.89
2569,61,11552,83.38,2,9634,74.73,1,0.61
2591,80,817,0.0,0,0,0.0,0,18.25
2592,57,10494,90.43,4,9490,82.1,3,1.35
2596,3238,100000,72.24,29,72253,61.73,14,5.68
2597,12922,310716,81.38,41,252904,78.08,25,5.23
2599,1377,98524,66.04,41,65076,51.78,16,2.09
2601,107854,824776,32.08,106,264716,26.55,33,22.69
2603,270028,2165043,75.44,377,1634003,70.35,203,11.88
2605,105784,585353,55.44,115,324588,49.18,55,19.18
2606,45568,845056,78.89,120,666865,75.36,72,9.46
2607,38922,533571,78.13,90,417027,71.58,37,8.67
2608,51913,467000,76.55,70,357572,71.3,32,10.63
2609,353197,3492104,63.59,329,2221614,60.59,160,19.38
2610,243591,6144989,73.04,547,4489802,70.15,257,9.27
2611,50604,189002,48.03,25,90802,44.1,12,21.94
2612,36588,197485,76.42,17,150958,71.73,3,9.87
2613,40086,148423,56.34,29,83644,49.59,11,21.2
2614,100812,327265,46.09,44,150901,41.22,19,23.07
2615,91546,2806146,89.72,306,2518273,86.89,178,4.51
2616,213603,137282,45.06,18,61872,41.0,9,29.86
2617,27678,417294,65.58,68,273744,59.7,28,14.12
2618,195586,5400444,82.6,672,4462013,79.4,401,6.4
2626,296,2885,0.0,0,0,0.0,0,25.25
2630,23421,209438,63.97,12,134022,61.7,4,20.45
2633,104280,5628293,86.99,293,4897225,85.24,138,4.15
2634,116677,941867,48.71,72,459030,46.38,35,23.63
2636,55318,141835,44.55,34,63218,37.76,19,28.41
2637,23392,746409,84.06,152,627634,78.5,85,4.88
2639,1106,99999,99.01,2,99010,99.01,2,0.48
2640,3451,59265,73.71,25,43695,58.2,11,6.22
2641,80127,330334,28.75,50,95052,22.66,14,28.26
2642,19566,95467,60.38,7,57646,60.38,7,26.92
2643,4282,35000,63.96,9,22388,58.78,7,17.6
2644,2502,82952,80.03,34,66399,74.84,28,4.0
2645,31067,374571,80.91,31,303165,78.21,14,9.84
2646,241580,3008735,65.32,136,1965754,63.6,52,16.18
2701,14734,449968,86.34,36,388628,84.55,24,3.64
2702,12349,156613,73.71,18,115467,72.55,15,9.46
2704,30485,366923,88.72,70,325580,83.74,43,3.13
2705,83218,191313,66.68,42,127606,60.56,23,14.06
2706,16068,499998,85.41,58,427094,81.57,26,3.61
2707,18059,127403,60.9,17,77601,54.75,4,19.63
2712,2017,105000,90.79,19,95351,86.86,13,3.42
2714,3935,1138,0.0,0,0,0.0,0,87.1
2718,2632,87576,88.24,16,77286,88.24,16,3.5
2719,3285,69456,90.67,4,62977,89.18,2,5.12
2720,2751,80000,61.03,27,48837,48.9,12,3.59
2722,4911,143170,87.26,31,124956,82.09,20,4.93
2723,8954,180000,69.94,41,125933,61.82,18,8.82
2724,1024,59656,84.77,10,50580,81.32,6,1.77
2726,2437,37690,65.06,16,24526,49.92,7,8.77
2727,148854,82940,39.17,35,32504,17.19,7,26.18
2729,6239,43041,67.84,13,29204,59.29,8,16.13
2730,2322,37215,86.67,2,32256,86.67,2,2.97
2731,30592,93278,43.59,23,40676,33.76,9,29.42
2732,6057,46519,59.08,19,27487,54.13,14,20.57
2733,683,24598,77.51,8,19069,75.36,7,4.52
2734,28698,57260,38.98,13,22326,31.34,6,24.83
2736,6296,79972,55.95,17,44764,46.33,7,14.23
2738,57,67381,97.88,6,65966,94.86,3,0.02
2739,5363,91526,73.84,20,67600,69.15,13,10.26
2740,2928,16762,72.53,2,12158,72.53,2,2.83
2741,1725,22588,64.85,8,14655,48.86,3,12.14
2743,6742,46815,52.86,8,24755,50.27,6,24.44
