stock_no,people,lots,b4_pct,b4_people,b4_lots,b1_pct,b1_people,s10_pct
1477,30364,246694,60.18,78,148507,50.25,39,15.98
1480,367,416085,98.12,59,408322,94.47,37,0.15
1491,1717,54818,59.65,24,32709,46.3,13,3.37
1492R,86,526,0,0,0,0,0,36.14
1503,79490,520972,73.41,65,382522,70.86,44,14.15
1504,201353,2376441,70.87,235,1684351,68.07,125,14.23
1506,21374,300389,77.08,45,231605,71.35,16,4.24
1512,20027,98183,54.0,19,53031,47.91,8,9.49
1513,156906,503113,45.83,82,230688,40.74,41,35.27
1514,98957,273108,41.08,58,112247,33.93,27,36.27
1515,24237,181474,49.39,34,89666,41.47,12,21.05
1516,45045,40008,64.82,15,25938,58.69,11,11.85
1517,46266,220000,48.86,30,107532,44.67,15,22.14
1519,88283,347469,73.8,79,256527,67.41,45,13.42
1521,23476,76230,68.06,12,51894,66.44,10,13.33
1522,30269,312898,57.98,52,181497,52.4,24,19.87
1522A,1409,30000,87.74,10,26328,80.53,7,4.18
1524,45647,165310,38.39,21,63511,35.45,12,31.05
1525,3194,73400,89.35,9,65591,86.62,6,5.52
1526,52434,60000,37.98,12,22792,29.94,3,24.21
1527,64442,138571,33.34,22,46226,28.67,11,28.7
1528,90810,191331,30.93,14,59219,28.26,5,37.99
1529,28583,155095,45.8,22,71055,41.87,12,25.24
1530,10782,94594,75.47,14,71400,70.06,6,11.1
1531,12830,182108,64.36,54,117239,54.03,21,9.37
1532,19515,422604,66.34,105,280432,58.76,52,8.46
1533,9954,98547,63.27,35,62371,52.11,18,17.35
1534,4103,67733,46.92,19,31799,35.3,7,13.12
1535,9868,123743,75.67,10,93644,75.25,9,11.11
1536,83489,278960,34.34,54,95828,28.36,26,30.92
1537,15788,82063,51.57,25,42337,42.81,14,24.2
1538,7619,32300,78.45,7,25345,70.77,3,6.68
1539,5299,65370,61.11,11,39957,60.48,10,15.79
1540,41202,85474,34.98,22,29908,23.22,5,31.99
1541,2444,78800,83.76,15,66023,79.46,10,4.74
1557,113,1722,30.57,1,527,0,0,13.88
1558,27801,64536,37.61,30,24284,14.38,7,23.52
1560,25124,151717,64.45,65,97819,48.12,27,12.08
1563,35623,225608,49.66,70,112099,37.82,27,11.3
1565,37551,50417,16.61,10,8382,10.41,4,38.09
1568,9682,103087,64.98,31,67006,57.19,18,12.99
1569,24390,144247,52.37,36,75574,44.8,16,14.5
1570,34892,51501,55.13,11,28403,44.49,2,11.54
1580,27702,49339,38.65,14,19078,29.88,8,26.4
1582,66556,144269,30.83,25,44515,25.7,12,35.14
1583,2524,109400,91.25,17,99839,89.51,14,3.03
1584,56260,232471,41.14,36,95679,36.54,18,22.14
1585,934,57700,65.76,33,37958,46.04,13,3.11
1586,12149,129500,73.15,52,94742,59.92,24,8.67
1587,11933,80056,46.02,20,36859,37.91,8,20.53
1589,43143,153136,28.35,30,43464,21.0,11,25.0
1590,6053,200000,72.2,101,144421,52.42,37,1.62
1591,32250,38048,20.35,9,7747,8.04,1,21.25
1592,6282,110978,26.44,25,29356,18.1,8,15.25
1593,3327,39785,50.05,18,19914,35.43,9,14.06
1594,657,33220,82.82,12,27515,75.4,8,3.39
1595,9152,57725,48.38,22,27944,36.03,12,17.2
1597,18510,89262,53.05,36,47362,39.16,17,25.46
1598,10646,179142,60.56,49,108516,53.0,29,11.59
1599,11840,73029,65.14,21,47582,57.0,12,17.03
1601,16650,106265,11.57,13,12307,6.3,3,25.94
1602,274009,386358,12.15,26,47056,9.56,9,58.27
1603,13548,191688,72.69,30,139384,68.93,20,12.61
1604,101967,384200,58.25,72,223854,52.36,35,17.22
1605,251765,4431333,75.31,371,3338175,72.82,192,10.07
1606,77473,769560,15.9,119,122553,9.51,31,24.54
1608,49297,632774,66.66,61,421947,63.48,29,15.23
1609,197214,785262,32.24,110,253379,28.55,60,30.96
1611,87110,322736,53.13,81,171525,44.58,35,20.28
1612,37810,316080,61.0,65,192873,55.3,33,17.5
1613,22767,227418,57.74,67,131341,47.38,28,9.99
1614,4221,269113,82.91,83,223149,75.51,51,2.22
1615,8756,198630,80.45,34,159837,76.84,22,6.57
1616,14747,194149,59.81,26,116167,56.0,15,15.83
1617,11685,169515,76.15,40,129117,69.12,22,9.84
1618,22367,192692,57.8,30,111420,52.81,14,21.52
1623,6039,66000,77.09,13,50890,73.47,9,11.21
1626,9919,149822,69.23,48,103756,60.14,27,8.85
1702,64163,294133,57.81,31,170118,54.66,16,19.87
1707,68528,148137,52.59,51,77941,41.3,26,22.3
1708,86715,249002,39.05,41,97286,33.47,20,34.36
1709,41246,477016,70.9,130,338320,61.56,60,9.71
1710,60405,885703,61.65,132,546232,56.51,61,12.18
1711,98385,547752,44.93,88,246252,40.1,43,24.58
1712,82515,420493,56.49,123,237619,46.79,58,14.89
1713,23584,150952,74.13,30,111935,67.56,12,7.35
1714,107103,991825,53.58,143,531578,48.9,64,15.94
1717,99441,1184245,66.75,231,790799,61.0,123,14.27
1718,193726,1685906,51.44,216,867676,46.48,80,17.5
1720,15550,178696,65.43,32,116946,59.5,14,14.36
1721,67935,184884,37.4,32,69193,31.59,14,28.14
1722,122298,980000,64.37,150,631021,59.14,68,12.29
1723,62565,236904,53.2,41,126080,46.91,15,21.37
1725,3648,181830,94.43,20,171735,93.1,16,2.72
1726,9506,162000,85.47,28,138482,83.61,23,4.83
1727,21169,128020,57.79,27,74001,50.4,13,22.49
1729,4209,180688,91.39,47,165189,85.84,32,3.55
1730,10113,63234,57.3,11,36241,53.73,8,25.46
1731,18468,132915,55.68,15,74027,51.75,7,15.03
1732,38043,42444,46.4,5,19696,44.13,4,28.59
1733,38309,99950,43.41,19,43410,31.62,4,20.31
1734,70492,190197,49.55,42,94283,41.59,18,18.5
1735,8398,99388,78.39,12,77919,77.79,11,9.71
1736,7792,303395,88.55,45,268674,83.58,24,3.26
1737,74720,200000,62.52,24,125078,59.14,13,18.05
1742,11325,92671,80.66,27,74760,71.7,14,4.26
1748,709,14304,39.61,3,5668,36.48,2,16.91
1748R,105,529,0,0,0,0,0,61.98
1752,8183,100988,64.23,22,64879,57.6,12,15.59
1760,38944,85739,43.01,22,36893,33.86,8,25.89
1762,53972,76918,46.27,17,35608,36.1,5,21.68
1773,16009,300000,74.41,56,223296,69.15,29,7.6
1776,3260,60107,65.81,32,39567,44.14,13,9.04
1777,3335,44592,59.72,9,26638,54.07,5,11.85
1780,2702,109075,77.91,44,84997,62.65,19,4.42
1781,35733,47408,44.83,22,21258,23.54,6,21.92
1783,38095,89698,64.35,20,57733,56.08,7,10.5
1784,34510,53121,28.92,15,15372,18.13,6,25.27
1785,131332,595980,43.45,108,259077,37.34,51,27.24
1786,44717,74828,52.55,26,39336,45.88,17,17.07
1788,7745,44521,49.79,15,22175,40.09,8,23.24
1789,24729,790739,76.98,54,608903,74.71,23,6.24
1794,131,1322,0,0,0,0,0,16.46
1795,40866,266874,58.09,31,155089,53.65,12,21.76
1796,7613,41460,55.76,12,23127,45.18,5,8.48
1799,18992,248776,66.26,22,164893,64.06,12,10.58
1802,203340,2908061,76.18,161,2215919,74.49,82,13.03
1805,9335,134970,77.77,39,104993,70.39,23,4.83
1806,24720,390404,74.58,60,291224,70.88,36,9.69
1807,7555,114399,47.36,37,54195,38.2,20,12.55
1808,27672,893032,80.85,94,722204,78.86,64,6.57
1809,54059,167042,47.79,31,79860,43.11,18,31.12
1810,24610,302304,63.23,72,191228,57.71,45,17.28
1813,9073,46636,47.73,16,22269,33.67,5,23.28
1814,451,18982,78.82,12,14966,53.7,5,4.45
1815,150301,585459,49.45,88,289633,45.13,51,28.38
1816,900,24515,94.8,2,23242,91.94,1,1.83
1817,4555,72600,65.0,26,47194,58.36,17,11.58
1818,135,11635,75.49,7,8785,63.87,5,1.46
1819,136,33504,84.42,17,28292,65.69,9,0.51
1903,20924,260039,81.44,67,211842,74.9,41,4.06
1904,325180,1108275,68.22,146,756329,63.79,73,12.81
1905,71776,1102835,71.61,67,789954,69.52,28,13.21
1906,12528,151000,74.51,26,112544,70.27,17,10.79
1907,82179,1660371,85.39,210,1418181,82.02,121,5.09
1909,84765,1327686,68.28,164,906900,64.28,73,8.34
1918,30842,241259,20.69,26,49990,17.71,15,31.74
2002,1319616,15734861,53.2,1487,8373584,49.49,469,15.99
2002A,5377,38268,21.92,10,8396,8.37,2,28.35
2006,59562,730214,80.92,153,591122,75.16,91,7.7
2007,27662,530652,76.78,14,407560,75.66,4,9.05
2008,7505,190852,92.56,18,176680,91.23,14,3.15
2009,47076,359622,59.12,20,212670,57.34,10,23.98
2010,34804,647655,69.52,124,450424,65.03,75,10.35
2012,44606,302163,83.86,79,253445,74.58,33,5.01
2013,43938,200000,79.38,24,158799,77.22,17,11.13
2014,173769,1435544,50.8,100,729464,48.02,36,19.91
2015,11698,581599,88.2,152,513045,82.07,93,2.82
2017,41063,446875,61.59,66,275384,56.89,31,12.97
2020,59829,267031,50.93,53,136019,44.78,29,16.89
2022,62458,337168,40.34,32,136095,36.97,14,21.89
2023,101844,1821240,79.2,119,1442780,77.41,65,7.12
2024,50451,97500,83.02,13,80957,80.78,9,6.93
2025,30284,172661,63.19,30,109148,59.37,19,11.34
2027,105474,2584261,78.16,363,2020416,74.38,202,6.89
2028,21453,325715,83.43,39,271818,81.27,28,6.37
2029,14189,321180,72.16,28,231842,68.25,6,8.59
2030,55822,280526,53.6,51,150396,48.81,30,18.77
2031,65606,321146,58.48,62,187826,53.63,36,16.67
2032,12207,130522,59.54,43,77732,48.85,20,17.93
2033,4666,80695,77.38,33,62448,63.4,16,7.07
2034,38382,528996,50.17,104,265483,43.75,45,15.91
2035,20780,350000,96.71,23,338546,96.24,21,0.64
2038,25932,194134,54.18,28,105203,49.42,13,17.2
2049,64503,353792,70.97,116,251145,60.89,58,13.35
2052R,5554,9170,10.19,2,935,0,0,49.43
2056,254,105000,93.38,44,98068,85.71,33,0.43
2058,37125,305350,25.93,63,79250,18.45,22,17.06
2059,35126,95297,67.07,35,63931,54.2,15,5.23
2060,135,35739,87.22,4,31173,87.22,4,0.33
2061,11554,57378,48.96,25,28103,31.2,7,15.43
2062,11461,199994,61.83,40,123691,55.39,16,12.66
2063,3388,48101,52.86,19,25438,37.36,7,12.75
2064,1623,69330,83.06,30,57597,72.44,16,4.44
2065,49517,63517,52.27,18,33212,43.52,10,19.18
2066,3121,44450,68.77,19,30576,53.56,8,11.37
2067,2241,45138,56.54,12,25528,49.07,6,10.15
2069,9180,166387,62.85,44,104605,53.73,20,12.5
2070,5398,41783,62.26,19,26023,47.35,8,20.19
2071,922,69046,85.11,25,58776,73.66,12,2.03
2072,10087,192000,74.73,26,143519,71.3,15,8.2
2073,641,27500,75.21,15,20686,51.6,6,3.25
2101,36685,733935,65.53,136,481055,59.44,60,8.62
2102,79291,473329,81.43,65,385517,77.59,37,5.55
2103,82662,825710,58.95,122,486867,54.16,55,11.66
2104,107922,984734,45.01,198,443406,37.17,72,12.4
2105,80580,3241416,80.92,311,2623553,78.08,161,5.7
2106,33059,954890,79.93,162,763435,75.14,84,5.23
2107,47996,303593,64.23,72,195057,58.86,44,13.47
2108,53260,492417,71.1,95,350213,65.43,54,11.4
2109,35165,279349,74.69,71,208701,66.71,35,5.76
2114,5331,77992,65.34,18,50975,59.09,9,10.8
2115,3669,104373,70.84,37,73968,58.71,17,5.82
2201,90516,1070001,64.55,112,690991,60.7,49,13.22
2204,42408,553620,73.92,61,409357,71.41,39,11.72
2206,68161,773676,85.21,101,659434,81.49,59,6.03
2207,13584,557103,89.79,115,500365,83.12,53,1.52
2208,123757,1274539,55.15,148,703074,50.13,44,15.12
2211,24711,417091,81.03,57,338027,77.49,34,7.26
2221,3068,42325,69.46,8,29403,64.71,4,11.66
2227,7518,300000,93.51,11,280532,93.27,10,3.56
2228,9845,79780,56.93,15,45426,53.88,10,21.0
2229,59,1462,41.04,1,600,0,0,7.78
2230,11295,68030,46.49,26,31644,33.49,13,15.8
2231,13704,135932,65.8,29,89467,61.89,19,15.06
2233,38706,60289,42.03,11,25353,34.77,4,27.45
2235,1371,35878,83.9,12,30107,76.08,8,6.65
2236,3300,63517,72.49,23,46058,63.45,13,6.64
2237,3500,128938,76.95,22,99250,70.6,8,4.87
2239,2728,117713,79.99,17,94172,77.27,12,4.35
2241,28911,104602,42.45,33,44421,31.65,13,16.28
2243,2780,77374,68.54,36,53043,55.27,17,6.44
2245,506,35640,80.21,12,28591,66.91,5,2.28
2246,2884,42613,68.53,3,29213,65.07,1,9.19
2247,8033,80711,76.68,14,61904,72.7,8,9.96
2248,945,47600,77.88,16,37075,67.57,9,3.06
2249,1222,25538,70.68,13,18057,54.36,6,7.39
2250,9456,36388,51.37,4,18698,48.97,3,21.0
2252,1855,106618,80.31,19,85652,74.56,9,3.64
2254,2642,63908,92.88,15,59370,87.9,10,1.39
2255,1923,60932,80.13,19,48832,73.64,11,4.38
2256,2280,39024,58.34,16,22771,42.13,5,10.7
2258,8935,1751405,93.92,55,1645411,92.82,25,1.11
2301,170354,2316108,82.11,464,1902316,76.66,273,8.37
2302,24908,166303,61.5,19,102302,56.69,6,22.0
2303,1054867,12570094,72.84,1180,9159259,70.21,656,13.41
2305,23744,205661,63.72,26,131100,59.02,10,16.41
2308,600909,2597543,80.73,564,2097380,73.84,277,8.17
2312,202562,1506180,48.71,212,734019,44.28,102,24.26
2313,286369,1233821,61.0,213,752796,56.03,116,24.6
2314,53244,108596,11.49,14,12500,5.51,3,44.03
2316,60977,182741,64.09,43,117145,57.13,22,20.18
2317,1148949,14075746,69.37,1433,9767644,66.7,823,13.17
2318,28543,106030,27.0,15,28641,22.8,7,30.02
2321,14586,30272,71.3,3,21586,71.3,3,14.18
2323,131816,1089348,46.16,210,503064,39.29,85,17.59
2324,311313,4407147,65.98,613,2908720,61.91,322,15.19
2326,48293,40335,12.67,6,5122,6.49,2,45.75
2327,594229,2058731,68.19,351,1404412,63.44,195,17.92
2328,119257,518346,40.57,59,210419,36.49,27,30.62
2329,129749,658948,50.03,64,329857,46.31,25,26.11
2330,3046999,25932370,87.51,2628,22699284,84.75,1482,5.89
2331,56911,557403,59.02,69,329081,54.45,23,18.05
2332,104820,602170,35.06,103,211226,29.89,47,23.8
2333,87688,277761,29.0,56,80614,20.33,18,32.84
2335,6028,49483,35.58,13,17615,25.39,4,20.04
2337,492200,1986231,41.63,296,827215,37.07,144,33.06
2338,81287,366849,46.89,54,172081,41.53,25,25.26
2340,110263,438623,37.86,55,166118,33.53,23,27.21
2341,23859,6852,86.94,1,5957,86.94,1,8.91
2342,142402,157335,36.43,11,57356,33.65,5,38.47
2344,538193,4720491,70.64,453,3335752,67.78,237,15.78
2345,84058,561118,70.87,223,397732,57.05,99,5.07
2347,39747,1667947,88.79,252,1481306,85.32,158,4.08
2348,24527,151899,68.97,28,104801,65.46,20,14.15
2348A,2681,30000,65.83,6,19753,55.71,2,7.23
2349,143687,693680,29.0,121,201309,22.11,42,26.86
2351,21273,195351,75.64,72,147782,65.31,41,10.32
2352,194695,1580507,47.91,204,757426,42.95,75,19.91
2353,394000,3047854,37.54,361,1144700,33.41,154,25.61
2354,188819,1414485,48.68,129,688811,45.87,67,26.18
2355,76909,397495,40.97,96,162878,33.58,47,29.96
2356,247112,3587475,74.36,393,2668169,71.14,207,13.26
2357,112082,742760,74.89,216,556455,65.39,107,10.24
2358,39746,136623,27.99,17,38253,24.23,8,27.36
2359,60774,171471,50.59,42,86766,42.54,21,30.77
2360,32680,425246,70.7,188,300754,53.07,71,3.14
2361,19314,46544,52.96,6,24656,47.23,2,20.72
2362,31618,622263,80.98,113,504060,77.52,78,7.78
2363,129959,514988,34.78,60,179164,30.85,28,34.39
2364,55516,52389,58.96,13,30901,51.35,7,19.85
2365,98896,221528,23.47,28,52050,18.71,12,44.54
2367,192455,706253,28.55,88,201806,24.9,46,41.72
2368,102932,530595,77.24,132,409894,68.65,59,8.6
2369,127441,380102,32.18,54,122373,27.7,27,37.08
2371,270379,2150835,48.02,280,1033073,43.25,117,19.46
2373,14209,236203,87.27,27,206174,86.21,23,6.91
2374,105264,337992,26.89,44,90998,22.68,20,38.39
2375,76903,108675,27.26,23,29646,16.34,5,52.69
2376,97715,669889,71.72,165,480608,63.76,81,14.15
2377,102201,844856,66.66,182,563366,60.08,96,17.41
2378,17782,141056,33.75,25,47636,26.93,9,20.35
2379,85681,515513,74.03,205,381705,59.17,85,6.51
2380,23327,60000,36.49,9,21900,32.77,5,32.23
2381,2565,119,0,0,0,0,0,32.56
2382,282999,4107627,84.98,515,3491977,81.34,283,8.0
2383,99194,358321,68.67,131,246099,56.24,57,5.8
2384,157983,2047778,28.02,329,574139,20.93,96,18.9
2385,50983,765721,74.39,177,569772,68.34,102,11.03
2387,17055,195251,58.03,29,113344,52.54,13,17.96
2388,53991,556439,71.23,74,396432,67.35,40,14.26
2390,62144,192619,39.15,24,75462,34.31,9,26.44
2392,65504,512327,51.2,66,262430,47.05,30,23.29
2393,51033,443393,67.66,125,300103,60.48,73,13.82
2395,34865,869175,85.38,206,742275,77.74,96,3.02
2396,56596,1276356,45.52,239,581335,37.08,63,10.88
2397,9195,114489,69.05,17,79076,64.48,10,13.51
2398,38429,413074,36.55,47,151063,32.63,20,19.17
2399,54615,178100,33.11,39,58992,23.85,15,36.82
2401,131514,591995,41.69,96,246966,36.21,43,25.43
2402,82501,307537,38.27,51,117757,33.04,24,33.09
2404,67609,190587,53.48,72,101967,39.73,29,18.65
2405,97222,343427,24.5,45,84201,19.31,16,30.72
2406,117024,350906,24.66,57,86622,17.82,21,38.09
2407,48679,734818,37.87,178,278421,27.88,56,11.91
2408,305464,3450206,85.38,271,2946359,83.29,153,7.36
2409,666956,7547099,46.52,909,3512086,41.85,331,18.81
2410,12545,160009,36.35,51,58208,23.71,16,11.17
2412,307141,7757447,79.03,527,6132624,77.18,292,6.89
2413,25575,127359,58.32,27,74297,52.85,16,23.06
2414,15789,161736,59.33,44,96000,49.57,18,14.24
2415,8905,90000,63.8,20,57436,58.52,12,16.99
2417,61633,157219,42.29,20,66507,39.65,13,32.06
2418,64473,1023200,47.79,137,489221,42.14,39,12.99
2419,37449,321317,65.09,15,209179,63.28,4,17.61
2420,39090,152649,48.57,38,74167,39.3,15,21.3
2421,57537,286944,60.29,94,173074,49.91,44,18.23
2423,6193,145047,76.2,34,110544,69.54,17,6.08
2424,4347,59585,80.85,6,48185,79.18,5,7.47
2425,42602,96499,46.84,22,45232,37.64,7,28.91
2426,97881,300622,53.4,60,160578,48.81,38,21.92
2427,21854,198000,53.6,15,106166,49.77,4,21.35
2428,18264,128113,60.71,31,77793,51.8,13,17.7
2429,27530,85500,48.39,14,41384,42.61,7,23.63
2430,38066,116800,63.22,24,73877,56.81,11,15.44
2431,51789,110927,42.16,16,46789,35.96,4,23.45
2432,1267,61860,77.39,9,47881,72.89,4,4.61
2433,7895,144496,78.97,18,114122,77.79,14,10.33
2434,5842,37000,78.19,3,28934,74.38,1,13.86
2435,8969,74736,32.61,10,24391,28.69,4,21.86
2436,76409,219700,24.91,42,54771,17.35,17,42.13
2438,26358,71196,58.54,21,41689,49.52,12,15.32
2439,71953,248645,31.23,56,77702,22.21,20,35.5
2440,8713,139117,70.27,26,97777,67.57,19,10.42
2441,61277,568846,68.07,85,387359,62.66,37,17.46
2442,49035,325232,57.41,61,186811,50.09,24,12.06
2443,30669,150909,55.25,45,83395,45.97,24,12.89
2444,36086,101570,27.45,21,27905,18.07,5,22.38
2445,6214,48163,15.7,7,7570,12.45,4,26.56
2449,266465,1283882,60.19,258,773034,54.7,145,21.23
2450,17535,258253,77.02,18,198960,75.97,14,11.29
2451,43452,431346,71.96,66,310475,65.91,27,12.52
2453,25449,100000,47.67,15,47682,41.37,5,28.0
2454,624895,1603895,73.63,504,1181426,63.08,232,8.48
2455,68316,187898,52.32,74,98348,37.34,32,23.0
2457,112438,424772,29.87,56,126991,25.04,22,30.67
2458,62977,303880,58.23,85,177018,49.65,43,20.81
2459,15132,105596,53.34,33,56343,41.95,11,14.21
2460,44745,169200,58.07,20,98281,53.6,7,15.95
2461,50246,191888,45.26,54,86862,36.62,26,17.6
2462,26157,150784,55.81,35,84189,50.29,21,17.03
2464,80407,218869,55.83,52,122238,48.98,27,23.42
2465,48089,93946,41.78,20,39258,32.83,6,26.96
2466,5386,173459,87.93,51,152550,81.86,34,4.44
2467,47229,161776,69.7,56,112794,59.73,32,12.44
2468,10655,69961,51.79,4,36243,50.02,2,27.37
2471,36787,47254,23.39,15,11060,6.74,1,41.73
2472,37086,164735,58.9,47,97050,48.58,21,25.48
2474,55112,538821,70.21,87,378460,66.41,57,14.76
2475,226664,6479454,71.15,1103,4611629,64.57,429,6.13
2476,19086,220117,67.88,62,149478,59.43,33,11.91
2477,9575,158573,73.55,40,116679,67.0,23,10.51
2478,58893,144731,57.02,50,82551,45.47,22,23.43
2479,13063,37738,32.41,6,12239,25.63,1,31.63
2480,42057,106360,30.96,34,32950,16.99,10,26.52
2481,100308,382115,57.24,79,218797,52.07,48,27.24
2482,38660,77883,40.7,13,31711,35.02,6,29.46
2483,9633,107890,62.95,27,67936,57.84,18,15.45
2484,90243,159421,24.53,32,39144,17.62,14,47.94
2485,137904,317689,23.34,37,74158,20.1,19,47.75
2486,84068,240742,40.66,54,97941,33.63,28,27.66
2488,40606,79999,52.46,24,41973,44.42,13,17.88
2489,134764,610000,29.38,78,179310,25.24,36,36.79
2490,15420,162918,21.41,30,34909,15.41,12,21.72
2491,12766,82008,74.87,26,61413,64.94,14,9.75
2492,116016,485205,63.42,69,307808,60.14,41,23.93
2493,47093,126797,50.59,35,64167,40.63,15,23.85
2494,10291,41493,81.47,10,33812,73.05,5,9.76
2495,38397,273552,50.68,48,138713,44.42,21,23.09
2496,4240,19100,49.57,9,9470,35.07,4,18.67
2497,11962,130888,65.67,33,85979,58.49,18,15.63
2498,163964,836439,39.56,141,331093,34.32,69,26.46
2499,47833,461172,44.18,81,203812,37.97,35,15.36
2501,44198,1159561,77.68,160,900937,72.91,74,7.4
2504,90045,1180000,75.07,203,886110,70.09,109,7.07
2505,23918,380000,79.55,67,302342,75.35,40,6.35
2506,65579,387000,76.93,74,297812,71.97,45,8.72
2509,16482,224551,69.85,45,156894,63.89,23,10.02
2511,46246,1623326,80.57,293,1308314,75.33,152,3.74
2512,43932,490059,34.23,96,167810,25.06,22,14.73
2514,17754,394729,88.06,51,347679,84.83,31,3.78
2515,139763,1607904,60.45,307,972489,53.29,120,10.06
2516,49143,226278,72.73,62,164601,64.91,37,7.03
2520,77410,609487,74.05,99,451522,69.79,57,8.92
2521,25311,319576,35.26,57,112767,25.85,11,15.89
2523,14042,228178,44.7,58,102027,35.97,25,12.22
2524,7594,365984,93.18,37,341113,91.56,27,2.36
2525,52555,650680,31.78,172,206892,20.34,50,15.1
2527,7726,270306,80.46,34,217550,75.15,11,4.84
2528,8351,435996,84.56,89,368771,78.77,47,2.86
2530,30971,841256,85.92,143,723011,81.73,90,2.32
2533,14051,152965,38.31,37,58622,26.1,7,17.06
2534,63220,474228,72.77,113,345128,65.96,63,7.64
2535,63381,270794,61.14,66,165601,54.88,34,14.94
2536,8336,332809,78.71,87,262017,70.34,45,4.05
2537,43600,300558,60.38,70,181541,52.65,34,12.11
2538,28706,445025,74.35,131,330951,66.02,70,4.69
2539,20522,1193103,86.75,122,1035364,84.2,71,3.16
2540,17868,944874,90.96,80,859646,89.17,55,2.84
2542,103484,2153084,66.27,234,1427432,62.83,112,9.83
2543,32360,528542,71.45,75,377736,67.34,39,9.24
2545,16542,379735,76.47,41,290503,73.92,25,8.5
2546,53256,130524,62.66,20,81811,58.8,11,14.04
2547,74506,1035095,70.96,189,734733,64.22,82,5.86
2548,40524,335705,49.86,99,167453,38.9,42,18.79
2553,19294,81611,18.9,13,15446,11.14,4,33.83
2566,325,2416,0,0,0,0,0,31.89
2569,61,11552,83.38,2,9634,74.73,1,0.61
2591,80,817,0,0,0,0,0,18.25
2592,57,10494,90.43,4,9490,82.1,3,1.35
2596,3261,100000,71.94,28,71951,61.8,14,5.75
2597,13170,310716,81.51,42,253289,78.1,25,5.29
2599,1377,98524,66.04,41,65076,51.78,16,2.09
2601,113062,824776,31.71,103,261759,26.36,33,23.13
2603,273705,2165043,75.39,358,1632498,70.47,194,12.06
2605,107968,585353,53.87,113,315359,47.92,53,20.07
2606,47848,845056,78.26,113,661431,75.35,73,9.98
2607,39263,533571,77.65,88,414399,70.73,33,8.77
2608,52030,467000,76.52,68,357415,71.78,34,10.64
2609,365216,3492104,62.23,337,2174015,59.18,164,20.09
2610,245156,6144989,73.0,543,4487040,70.13,258,9.32
2611,50764,189002,47.65,24,90093,44.24,12,22.17
2612,37209,197485,75.95,17,150016,71.07,3,10.48
2613,40440,148423,56.29,29,83587,49.49,11,21.65
2614,100879,327265,47.0,44,153877,41.93,19,22.99
2615,94265,2806146,89.74,281,2518743,87.33,171,4.64
2616,214042,137282,45.09,18,61921,41.0,9,29.98
2617,28603,417294,63.89,64,266668,58.68,26,14.77
2618,198709,5400444,82.27,657,4444297,79.13,387,6.51
2626,296,2885,0,0,0,0,0,25.25
2630,23357,209438,64.31,13,134750,61.69,4,20.09
2633,104788,5628293,86.88,294,4891140,85.13,139,4.16
2634,106128,941867,53.11,75,500341,51.28,45,20.77
2636,55584,141835,43.12,33,61184,36.32,18,28.58
2637,25870,746409,83.73,144,625119,78.69,84,5.49
2639,1106,99999,99.01,2,99010,99.01,2,0.48
2640,3514,59265,73.75,25,43723,58.31,11,6.38
2641,80741,330334,28.06,44,92757,22.62,13,28.71
2642,19679,95467,60.38,7,57646,60.38,7,27.08
2643,4296,35000,63.99,9,22397,58.81,7,17.61
2644,2503,82952,80.39,35,66702,73.44,27,3.98
2645,29588,374571,81.5,29,305336,78.87,14,9.17
2646,241423,3008735,65.61,138,1974537,63.97,57,16.17
2701,14796,449968,86.42,37,388945,84.55,24,3.65
2702,12391,156613,73.71,18,115462,72.55,15,9.48
2704,30562,366923,88.36,71,324258,83.46,43,3.12
2705,83242,191313,66.54,43,127352,59.9,23,14.02
2706,16128,499998,85.43,58,427199,81.58,26,3.63
2707,17950,127403,61.02,17,77769,54.75,4,19.51
2712,2020,105000,90.8,19,95352,86.86,13,3.4
2714,3937,1138,0,0,0,0,0,87.11
2718,2652,87576,88.24,16,77286,88.24,16,3.53
2719,3313,69456,90.67,4,62977,89.18,2,5.21
2720,2751,80000,61.03,27,48837,48.9,12,3.59
2722,4967,143170,87.18,31,124855,82.43,21,4.98
2723,9309,180000,68.84,38,123953,61.49,18,9.19
2724,1025,59656,84.77,10,50576,81.32,6,1.77
2726,2473,37922,65.26,16,24755,49.99,7,8.91
2727,149014,82940,38.77,34,32166,18.68,8,25.94
2729,6271,43041,67.77,13,29171,59.22,8,16.2
2730,2322,37215,86.67,2,32256,86.67,2,2.97
2731,30761,93278,42.58,21,39740,33.73,9,29.55
2732,6086,46519,59.08,19,27485,54.12,14,20.53
2733,681,24598,77.51,8,19069,75.36,7,4.54
2734,28735,57260,37.77,12,21637,31.34,6,24.96
2736,6322,79972,55.95,17,44764,46.33,7,14.25
2738,57,67381,97.88,6,65966,94.86,3,0.02
2739,5428,91526,73.78,20,67540,68.0,12,10.33
2740,2915,16762,72.53,2,12158,72.53,2,2.77
2741,1735,22588,64.92,8,14670,48.93,3,12.33
2743,6743,46815,52.86,8,24755,50.27,6,24.27
2745,5257,33809,51.28,5,17339,51.28,5,24.75
2748,9664,105779,61.37,6,64937,58.44,1,17.09
2749,248,20800,75.15,16,15634,33.27,2,2.43
2750,180,60000,98.53,18,59126,88.06,10,0.13
2751,1561,19844,60.32,1,11970,60.32,1,11.41
2752,2595,26694,63.69,16,17006,40.7,6,8.93
