stock_no,people,lots,b4_pct,b4_people,b4_lots,b1_pct,b1_people,s10_pct
1514,97993,273108,45.84,62,125243,38.88,31,33.7
1515,22361,181474,52.74,41,95733,42.1,13,18.94
1516,44910,40008,64.73,15,25905,58.75,11,11.49
1517,46347,220000,48.7,31,107177,44.11,14,22.15
1519,87169,315881,72.75,75,229871,66.02,41,14.15
1521,23604,76230,68.64,13,52340,66.46,10,13.69
1522,30841,312898,57.73,52,180715,52.39,24,20.22
1522A,1475,30000,89.08,10,26728,81.87,7,4.69
1524,46335,165310,38.26,21,63290,35.27,12,31.94
1525,3301,73400,88.19,8,64738,86.25,6,5.67
1526,52181,60000,36.98,11,22197,29.94,3,23.79
1527,64640,138571,32.01,21,44385,27.15,10,29.2
1528,92921,191331,29.93,11,57290,28.34,5,39.83
1529,27606,155095,46.58,25,72272,40.95,11,24.87
1530,10876,94594,75.93,15,71844,70.06,6,11.3
1531,12939,182108,63.73,52,116100,53.99,21,9.32
1532,19858,422604,66.22,108,279936,58.46,53,8.63
1533,9974,98547,63.28,35,62375,52.11,18,17.34
1534,4107,67738,46.91,19,31793,35.29,7,13.13
1535,9953,123743,75.47,10,93405,75.06,9,11.11
1536,85129,278960,32.31,47,90189,27.33,24,32.59
1537,15550,82063,51.76,25,42491,42.7,14,23.57
1538,7641,32300,78.45,7,25345,70.77,3,6.62
1539,5428,65370,60.97,12,39861,58.44,9,16.42
1540,40094,85474,35.26,22,30150,22.14,5,31.33
1541,2477,78800,83.75,15,66013,79.45,10,4.83
1557,114,1733,30.38,1,527,0,0,13.79
1558,28359,64536,34.49,30,22266,8.57,4,25.07
1560,23595,150289,66.47,68,99934,48.57,28,11.67
1563,43728,225608,47.21,74,106580,33.36,25,12.45
1565,37362,50417,18.16,12,9164,8.31,3,38.34
1568,9612,103087,64.89,31,66914,56.48,17,12.52
1569,24316,144247,51.23,33,73918,43.55,14,14.96
1570,34911,51501,55.72,13,28701,42.94,2,11.79
1580,27291,49339,40.17,15,19829,29.88,8,25.66
1582,67270,144269,30.35,23,43820,26.31,13,35.56
1583,2505,109400,91.25,17,99839,89.51,14,3.02
1584,56429,232471,40.84,36,94983,36.47,19,22.26
1585,937,57700,65.29,32,37687,45.66,12,3.12
1586,11388,106849,71.51,39,76427,62.66,23,9.44
1587,12277,80056,46.38,21,37142,37.83,8,21.28
1589,43147,153136,28.36,30,43474,21.01,11,24.98
1590,6624,200000,73.31,103,146651,53.75,38,1.74
1591,32073,38048,21.76,10,8286,8.54,1,22.1
1592,6284,110978,26.43,25,29351,18.1,8,15.25
1593,3328,39785,50.02,18,19908,35.41,9,13.88
1594,684,33220,82.82,12,27515,75.4,8,3.57
1595,9464,55555,45.99,21,25562,36.08,12,18.84
1597,18211,89262,53.96,36,48186,39.17,16,24.9
1598,10812,179142,59.76,47,107093,52.92,29,11.83
1599,11991,73029,64.77,20,47317,57.24,12,17.26
1601,16670,106276,11.51,13,12249,6.24,3,25.99
1602,274414,387081,12.14,26,47056,9.55,9,58.29
1603,13732,191688,72.58,31,139173,69.15,20,12.84
1604,102159,384200,58.09,69,223235,52.82,36,17.37
1605,271604,4431333,73.09,359,3239491,70.7,187,11.18
1606,77603,770306,15.82,120,121992,9.43,32,24.56
1608,52999,632774,64.1,54,405766,60.95,22,16.64
1609,201760,785262,30.8,108,242045,26.72,55,32.14
1611,87066,322736,53.92,82,174081,45.64,37,20.32
1612,38604,316080,60.74,64,192082,54.99,32,17.98
1613,22772,227418,57.73,67,131330,47.37,28,9.98
1614,4227,269113,82.75,83,222710,75.59,52,2.22
1615,8600,196664,80.52,35,158383,76.87,22,6.77
1616,15099,194149,60.4,28,117300,56.36,16,16.07
1617,11902,169515,76.12,39,129060,70.07,23,10.11
1618,22942,192692,57.72,29,111244,53.79,15,22.21
1623,6381,66000,77.35,13,51058,72.6,8,12.1
1626,10054,149822,69.72,50,104475,60.09,27,8.86
1702,64029,294133,56.83,29,167228,53.7,14,20.18
1707,67926,148137,53.99,52,80014,42.41,27,21.43
1708,82691,249002,44.42,53,110666,37.75,27,30.24
1709,44172,477016,63.54,120,303241,54.3,50,11.84
1710,61708,885703,62.56,133,554312,57.32,56,12.45
1711,101091,547752,44.0,80,241109,39.3,37,25.45
1712,82258,420493,57.29,126,240963,46.67,57,14.69
1713,23587,150952,73.97,31,111677,66.61,11,7.21
1714,94908,991825,62.1,146,616127,57.02,67,12.21
1717,102051,1172245,64.68,225,758359,58.53,111,16.0
1718,180432,1685906,55.16,219,930420,50.4,86,15.17
1720,15326,178696,65.82,33,117640,59.53,15,14.14
1721,69029,184884,38.08,32,70443,32.12,14,29.12
1722,122728,980000,65.6,154,643060,60.23,69,12.12
1723,63272,236904,52.44,37,124292,47.78,17,22.16
1725,3763,181830,94.21,20,171334,93.1,17,2.8
1726,9587,162000,85.72,27,138884,83.89,22,4.87
1727,23924,128020,57.33,26,73430,52.45,15,25.97
1729,4209,180688,91.39,47,165189,85.84,32,3.55
1730,10294,63234,57.3,11,36241,53.73,8,25.86
1731,18677,132915,55.99,19,74444,51.39,9,15.33
1732,38157,42444,46.4,5,19696,44.13,4,29.19
1733,38770,99950,40.97,16,40961,32.25,5,21.79
1734,70777,190197,49.45,46,94083,41.23,19,18.69
1735,8516,99388,78.33,12,77858,77.73,11,9.88
1736,8230,303395,88.16,44,267551,82.93,21,3.58
1737,74760,200000,63.83,28,127685,59.32,13,17.88
1742,11456,92671,80.84,27,74936,71.96,14,4.45
1748,710,14304,39.26,3,5618,36.13,2,16.91
1748R,105,529,0,0,0,0,0,61.98
1752,8340,100988,64.01,20,64672,57.63,11,15.85
1760,38991,85739,42.48,21,36444,33.89,8,26.19
1762,54171,76918,45.52,16,35028,36.1,5,22.14
1773,16157,300000,75.13,58,225413,68.55,27,7.54
1776,3452,60107,65.78,32,39549,44.12,13,9.49
1777,3415,44592,59.59,9,26582,51.64,4,12.23
1780,3069,109075,76.17,42,83115,61.79,19,4.92
1781,35656,47408,44.52,22,21118,26.03,7,22.21
1783,38360,89698,63.86,20,57288,55.5,7,10.66
1784,34454,53121,29.16,15,15501,18.11,6,25.34
1785,122741,595980,47.47,115,282993,41.7,58,24.33
1786,44605,74828,52.41,27,39238,43.71,16,17.65
1788,7852,44521,50.02,15,22280,40.1,8,23.49
1789,25108,790739,76.83,54,607731,74.58,23,6.33
1794,131,1322,0,0,0,0,0,16.46
1795,41568,266874,57.2,30,152721,52.66,10,22.07
1796,7637,41460,55.71,12,23107,45.18,5,8.48
1799,5731,124690,68.13,9,84965,66.48,5,8.2
1802,192872,2908061,78.9,175,2294939,77.12,95,11.57
1805,9583,134970,77.75,38,104956,70.33,22,5.14
1806,24870,390404,74.52,60,291018,70.59,35,9.69
1807,7564,114403,47.35,37,54176,38.19,20,12.55
1808,28886,893032,79.51,93,710272,77.6,65,6.91
1809,55156,167042,48.16,32,80489,43.14,18,31.03
1810,19027,302304,66.96,73,202487,62.07,50,13.38
1813,9140,46636,47.76,16,22286,33.67,5,23.27
1814,452,18982,74.93,11,14225,57.36,6,4.45
1815,176878,585479,35.93,72,210407,32.62,44,37.5
1816,901,24515,94.8,2,23242,91.94,1,1.83
1817,4625,72600,65.17,26,47322,58.41,17,11.61
1818,135,11635,75.49,7,8785,63.87,5,1.46
1819,136,33504,84.42,17,28292,65.69,9,0.51
1903,21241,260039,80.98,65,210625,74.81,41,4.23
1904,333028,1108275,66.16,137,733503,61.76,65,13.81
1905,75246,1102835,71.31,70,786635,69.11,29,13.8
1906,12711,151000,74.47,26,112469,70.23,17,10.97
1907,85936,1660371,84.4,213,1401815,80.74,116,5.59
1909,84905,1327686,66.59,165,884358,61.98,67,8.71
1918,30894,241416,20.57,26,49710,17.59,15,31.78
2002,1356511,15734861,51.82,1512,8156399,48.07,475,16.55
2002A,5395,38268,22.5,10,8618,11.45,3,28.5
2006,63590,730214,79.51,154,580728,73.82,90,8.96
2007,27952,530652,76.6,12,406556,75.66,4,9.18
2008,7623,190852,92.33,18,176246,91.0,14,3.26
2009,49844,359622,56.29,13,202501,55.1,6,25.8
2010,35665,647655,68.56,117,444239,64.42,72,10.77
2012,44615,302163,84.09,80,254148,74.59,33,5.04
2013,44186,200000,79.54,25,159119,77.15,17,11.24
2014,176433,1435544,49.4,96,709392,46.63,30,20.39
2015,12103,581599,87.98,151,511837,81.75,92,3.01
2017,41280,446875,62.3,69,278490,58.09,35,12.97
2020,60239,267031,50.24,50,134236,45.2,30,17.17
2022,62906,337168,39.91,32,134629,36.83,15,22.33
2023,103482,1841240,78.73,115,1449950,76.95,61,7.24
2024,50574,97500,82.99,13,80930,80.76,9,7.0
2025,30407,172661,63.02,31,108854,59.05,19,11.58
2027,120797,2584261,73.91,380,1910387,69.79,204,8.48
2028,21697,325715,83.65,41,272505,81.21,28,6.53
2029,14585,321180,71.18,21,228690,68.39,6,8.92
2030,57316,280526,48.19,42,135235,44.61,26,20.54
2031,66934,321146,55.67,59,178852,50.48,32,17.81
2032,12275,130522,58.71,42,76656,47.65,19,17.95
2033,4982,80695,74.21,30,59893,61.48,16,8.32
2034,39350,528996,48.85,100,258479,42.46,42,16.3
2035,20845,350000,96.72,23,338567,96.25,21,0.64
2038,24574,194134,53.73,26,104342,49.51,13,17.41
2049,68276,353792,68.28,103,241624,60.3,56,14.89
2052R,5568,9170,10.19,2,935,0,0,49.58
2056,251,105000,94.01,44,98739,86.93,33,0.43
2058,37189,305370,25.86,63,79032,18.38,22,17.09
2059,19407,95297,66.7,31,63579,56.54,16,4.76
2060,135,35739,87.22,4,31173,87.22,4,0.33
2061,11014,57378,56.12,31,32213,31.67,8,12.37
2062,11544,199994,62.22,40,124482,56.01,17,12.83
2063,3385,48101,53.5,19,25741,37.47,7,12.85
2064,1638,69330,83.03,30,57582,72.43,16,4.52
2065,49413,63517,53.04,18,33706,43.8,9,19.32
2066,3125,44450,69.76,20,31013,53.56,8,11.05
2067,2261,45138,56.5,12,25510,49.07,6,10.37
2069,9530,166387,61.69,42,102682,52.16,18,13.08
2070,5962,41783,56.92,15,23791,47.35,8,23.04
2071,994,69046,83.7,24,57811,72.73,12,2.45
2072,9400,192000,75.58,28,145147,72.2,16,7.6
2073,628,27500,75.18,15,20678,51.57,6,3.3
2101,37173,733935,64.65,133,474635,58.64,61,8.77
2102,79415,473329,80.66,68,381812,76.08,34,5.66
2103,85488,825710,55.1,116,455219,50.17,47,12.63
2104,108436,984734,45.13,201,444528,36.39,64,12.5
2105,84287,3241416,80.5,300,2609781,77.93,161,6.0
2106,33386,954890,79.57,158,760026,75.0,85,5.29
2107,47901,303593,63.0,74,191336,57.23,43,13.92
2108,54701,492417,69.65,94,343111,64.63,56,12.12
2109,35136,279349,74.41,70,207933,66.65,35,5.86
2114,5419,77992,65.64,19,51202,58.8,9,11.09
2115,3824,104373,70.36,36,73459,58.67,17,6.23
2201,93027,1070001,63.67,112,681482,59.51,42,13.73
2204,40488,553620,74.76,60,414032,71.9,35,11.59
2206,69730,773676,84.2,101,651625,80.57,60,6.46
2207,15529,557103,89.26,114,497363,82.63,52,1.91
2208,123498,1274539,55.51,146,707731,50.54,43,15.08
2211,23656,417091,82.74,57,345199,78.94,33,6.6
2221,3449,42325,64.71,4,27392,64.71,4,14.63
2227,7680,300000,93.51,11,280532,93.27,10,3.66
2228,10015,79780,56.84,14,45350,53.88,10,21.24
2229,59,1462,41.04,1,600,0,0,7.78
2230,10345,68030,46.53,28,31672,28.12,10,16.78
2231,13526,135932,66.79,31,90813,62.8,20,14.82
2233,37878,60289,49.03,18,29570,34.23,4,24.09
2235,1374,35878,83.81,12,30076,76.02,8,6.63
2236,2819,63394,73.91,22,46868,63.29,11,5.35
2237,2108,121773,80.84,21,98462,74.65,8,3.38
2239,2759,117713,80.09,17,94293,78.13,13,4.45
2241,28605,104602,44.97,33,47062,34.49,15,16.48
2243,3090,69374,64.43,32,44711,47.78,14,8.3
2245,493,32400,77.76,10,25199,66.91,5,2.73
2246,2881,42613,68.53,3,29213,65.07,1,9.14
2247,8240,80711,76.68,14,61904,72.7,8,10.08
2248,990,47600,79.46,16,37834,71.79,11,3.27
2249,1168,25538,71.36,14,18233,54.36,6,6.84
2250,9080,36388,52.37,5,19060,48.97,3,20.61
2252,1918,106618,80.01,19,85333,74.25,9,3.81
2254,2653,63908,92.88,15,59372,87.89,10,1.4
2255,1969,60932,79.77,19,48616,73.25,11,4.51
2256,2332,39024,57.83,15,22576,42.65,5,11.23
2258,9232,1751267,93.78,53,1642559,92.66,24,1.16
2301,220137,2316108,78.24,431,1812656,73.5,263,11.67
2302,22294,166303,64.64,23,107541,58.66,9,18.6
2303,910033,12576985,76.82,1210,9664333,74.23,696,11.05
2305,21402,205661,68.84,27,141607,64.42,13,13.61
2308,547742,2597543,81.72,578,2123197,74.62,286,7.25
2312,214470,1505921,46.99,204,707869,42.78,99,25.67
2313,309310,1191821,56.5,200,673586,51.49,106,28.53
2314,53521,106126,9.71,15,10314,3.31,3,45.69
2316,58750,182741,67.33,48,123066,59.84,25,18.32
2317,1175047,14073424,69.05,1428,9720015,66.38,819,13.53
2318,28584,106036,26.94,15,28581,22.74,7,30.05
2321,14751,30272,70.97,3,21486,67.91,2,14.5
2323,137080,1089348,45.33,196,493939,38.78,77,18.02
2324,346536,4407147,62.07,586,2736429,58.38,325,17.43
2326,48343,40340,12.6,6,5098,6.42,2,45.82
2327,397030,2071465,73.9,373,1531263,68.96,212,12.72
2328,121607,518346,40.39,54,209476,36.62,26,31.33
2329,130484,658948,52.07,72,343276,47.84,29,25.89
2330,2898020,25932370,87.81,2606,22775002,85.09,1481,5.66
2331,57925,557403,57.94,57,323119,53.96,20,18.38
2332,94259,602170,42.84,113,258094,37.02,50,19.58
2333,87794,277761,28.95,56,80459,20.28,18,32.89
2335,6036,49506,35.56,13,17615,25.37,4,20.03
2337,464181,1981861,47.93,308,950154,43.2,152,29.51
2338,80772,366849,49.39,56,181278,44.74,30,24.55
2340,109982,438623,39.54,58,173477,34.61,23,26.82
2341,23878,6852,86.94,1,5957,86.94,1,8.92
2342,143369,157475,39.96,20,62951,34.41,6,37.04
2344,518872,4500000,71.18,480,3203532,68.12,259,15.53
2345,69189,561118,71.45,227,401058,57.02,99,4.2
2347,39762,1667947,89.13,265,1486854,85.39,165,4.04
2348,25227,151899,68.17,27,103578,65.47,20,14.83
2348A,2703,30000,65.81,6,19748,55.71,2,7.21
2349,145289,693680,29.22,115,202826,22.42,40,27.3
2351,27901,193864,71.1,78,137875,58.84,42,14.58
2352,190338,1580507,49.47,217,782105,44.5,89,19.15
2353,402443,3047854,38.02,351,1159393,33.92,146,26.13
2354,199590,1414485,44.73,115,632949,42.27,56,28.39
2355,81411,397495,39.23,97,156026,31.97,49,31.49
2356,271085,3587475,72.95,377,2617898,69.81,196,14.44
2357,129284,742760,72.39,210,537789,62.72,99,12.51
2358,39776,136623,27.69,17,37848,23.45,7,27.37
2359,63220,171471,47.41,35,81336,39.88,17,33.94
2360,31922,425246,70.95,189,301800,54.24,75,3.01
2361,19327,46544,52.93,6,24642,47.2,2,20.72
2362,33925,622263,79.27,110,493326,75.4,72,8.73
2363,129362,514988,38.8,69,199922,34.61,35,32.51
2364,56536,52389,55.02,10,28829,51.35,7,23.26
2365,99836,221528,24.57,35,54472,18.88,14,45.27
2367,203017,706253,26.78,82,189304,23.42,43,43.45
2368,87459,524072,78.21,128,409975,70.25,62,7.37
2369,123668,380102,38.99,53,148288,35.83,35,33.64
2371,276363,2150835,46.72,285,1005297,41.79,114,20.11
2373,14294,236203,87.25,28,206102,86.03,24,6.99
2374,106084,336570,28.05,48,94467,22.26,19,38.07
2375,74373,108675,34.66,27,37681,26.88,14,45.8
2376,107565,669889,69.14,158,463248,61.55,79,16.27
2377,119513,844856,61.91,166,523310,55.57,80,21.07
2378,17801,141166,33.7,25,47605,26.89,9,20.34
2379,88207,515513,74.06,209,381879,58.52,83,6.62
2380,22668,60000,36.4,9,21847,32.74,5,32.66
2381,2568,119,0,0,0,0,0,32.57
2382,270474,3862627,85.44,500,3301069,81.48,261,7.86
2383,87336,358321,69.09,126,247577,57.96,61,5.57
2384,158013,2047778,28.01,329,573736,20.95,96,18.9
2385,50560,760053,74.97,177,569949,68.69,101,10.92
2387,17003,195251,57.8,29,112894,51.86,13,17.83
2388,59197,555956,68.41,72,380442,64.89,41,16.03
2390,61980,192619,39.63,27,76374,33.93,9,26.69
2392,67967,512327,48.49,59,248536,44.13,21,24.46
2393,51021,443393,67.97,128,301431,60.24,72,13.77
2395,35157,869046,85.4,200,742285,78.03,94,3.31
2396,56612,1276356,45.5,239,581138,37.06,63,10.89
2397,9392,114489,69.39,15,79460,67.19,11,14.14
2398,38482,413118,36.5,47,150874,32.58,20,19.21
2399,55304,178100,34.19,38,60924,26.7,18,36.83
2401,130906,591995,44.03,99,260779,38.67,46,24.78
2402,83901,307537,38.5,48,118448,34.19,26,33.47
2404,64149,190587,53.83,71,102636,39.25,28,17.36
2405,98196,343427,24.08,43,82770,19.18,16,31.41
2406,110223,350906,37.37,62,131242,31.08,30,31.53
2407,48734,734940,37.8,178,277952,27.81,56,11.92
2408,354849,3450206,82.84,270,2858497,80.83,152,9.24
2409,658612,7547099,48.81,902,3685480,44.25,339,18.14
2410,12559,160015,36.32,51,58155,23.68,16,11.18
2412,296774,7757447,79.85,517,6195400,78.03,293,6.66
2413,25959,127359,59.41,31,75691,51.49,15,22.68
2414,15711,161736,59.86,48,96844,48.53,18,14.09
2415,9128,90000,63.31,20,56991,58.53,12,17.37
2417,61097,157219,42.9,21,67468,39.71,13,31.41
2418,64551,1023608,47.74,137,488867,42.09,39,12.99
2419,38476,321317,64.92,15,208665,62.98,3,18.1
2420,38326,152649,50.95,41,77809,40.56,16,20.07
2421,62183,286944,57.01,95,163629,45.89,40,21.12
2423,6415,145047,75.4,32,109390,69.49,17,6.38
2424,4339,59585,81.94,6,48834,79.44,4,7.27
2425,39953,96499,49.98,26,48248,38.44,8,27.31
2426,100791,300622,47.9,61,144073,43.12,39,25.18
2427,21252,198000,53.49,14,105941,50.39,5,20.58
2428,16063,128113,64.33,38,82436,52.83,15,15.09
2429,26774,85500,53.36,20,45639,43.46,7,21.47
2430,38241,116800,63.62,24,74344,56.99,11,15.54
2431,52238,110927,42.23,17,46861,34.92,3,24.19
2432,1300,61860,76.63,8,47410,72.89,4,4.76
2433,7993,144496,79.02,18,114200,77.86,14,10.47
2434,4852,37000,80.15,4,29658,77.32,2,9.49
2435,8979,74737,32.25,10,24117,28.33,4,21.89
2436,72450,204178,28.99,46,59233,21.41,20,40.74
2438,26130,71196,58.39,21,41583,49.38,12,15.56
2439,71313,253645,34.66,57,87943,26.61,24,33.51
2440,8834,139117,70.35,27,97897,66.87,19,10.41
2441,57836,568846,69.23,89,393934,63.89,41,16.5
2442,48458,325232,57.54,63,187199,50.33,25,11.65
2443,30679,150909,55.24,45,83392,45.96,24,12.89
2444,36146,101570,28.05,21,28501,18.06,5,22.64
2445,6219,48174,15.69,7,7566,12.44,4,26.58
2449,205799,1222745,68.32,278,835549,61.9,151,16.61
2450,17486,258253,77.2,19,199429,75.97,14,11.2
2451,43682,431346,72.43,66,312479,67.72,33,13.13
2453,25746,100000,46.09,13,46110,40.29,4,28.53
2454,572904,1603895,74.96,485,1202599,64.93,225,7.77
2455,70589,186983,51.48,74,96294,37.99,33,24.69
2457,113640,424772,30.49,54,129555,25.69,22,31.08
2458,61231,303880,60.2,96,183008,49.98,46,19.46
2459,15327,105596,53.08,32,56075,42.01,11,14.48
2460,45653,169200,59.04,21,99938,54.13,7,16.61
2461,50676,191888,45.81,57,87947,36.78,29,18.37
2462,26335,150784,55.96,35,84411,50.3,21,17.05
2464,92287,217040,45.98,53,99831,37.72,24,31.38
2465,48907,93946,35.67,13,33526,29.58,3,30.27
2466,4090,173459,87.93,49,152563,83.07,36,3.21
2467,47826,161441,69.39,56,112045,60.27,32,12.5
2468,10871,69961,51.1,3,35759,50.02,2,27.77
2471,36689,47254,25.03,16,11837,6.74,1,41.15
2472,37144,164735,59.45,49,97960,49.32,23,23.26
2474,59450,538821,69.42,95,374146,65.5,64,15.6
2475,226879,6479454,71.12,1104,4609422,64.54,430,6.14
2476,20026,219194,66.2,66,145133,57.75,36,12.49
2477,9739,158573,73.47,40,116536,66.97,23,10.79
2478,52284,144731,66.28,52,95937,58.77,31,15.63
2479,13085,37738,32.36,6,12217,25.58,1,31.69
2480,42560,106360,30.43,33,32370,17.9,11,27.31
2481,80898,382115,67.55,91,258233,61.07,55,19.23
2482,38640,77883,41.51,14,32344,35.02,6,29.6
2483,9104,107890,64.34,25,69442,61.24,19,14.1
2484,75468,159421,41.12,36,65583,35.97,23,33.37
2485,145363,317689,19.67,32,62528,16.45,15,50.83
2486,81512,240516,40.14,55,96595,32.91,26,27.45
2488,40462,79999,52.97,26,42394,45.15,15,18.12
2489,133036,610000,31.36,76,191373,28.05,42,35.77
2490,15444,163207,21.31,30,34803,15.32,12,21.72
2491,13105,82008,74.46,24,61071,66.54,15,10.96
2492,82192,485205,73.36,71,356068,69.42,41,15.8
2493,42405,126797,57.39,40,72799,46.36,19,18.43
2494,10299,41493,81.47,10,33810,73.05,5,9.77
2495,39137,273552,50.01,42,136867,45.47,23,23.61
2496,4219,19100,49.57,9,9470,35.07,4,17.73
2497,11489,130888,68.55,37,89752,57.39,16,14.63
2498,165789,836097,39.39,138,329459,33.7,63,26.77
2499,47878,461172,44.11,81,203506,37.9,35,15.38
2501,44682,1159561,77.86,160,903109,73.11,75,7.45
2504,89650,1180000,75.38,205,889715,70.49,112,7.1
2505,24074,380000,79.78,66,303209,75.78,40,6.35
2506,65956,387000,76.88,77,297594,71.63,45,8.81
2509,16834,224551,69.78,46,156766,63.87,24,10.33
2511,46897,1623326,79.93,294,1297953,74.33,146,3.8
2512,43993,490572,34.18,96,167810,25.03,22,14.75
2514,17837,394729,88.04,51,347563,84.78,31,3.76
2515,140348,1607904,60.98,297,980610,53.82,114,10.07
2516,49373,226278,71.72,63,162356,63.17,36,7.24
2520,79775,609487,71.65,100,436781,67.58,59,9.79
2521,25343,319745,35.24,57,112767,25.83,11,15.89
2523,14067,228373,44.65,58,102027,35.94,25,12.22
2524,7784,365984,93.15,37,340970,91.73,28,2.44
2525,52628,650757,31.69,172,206317,20.25,50,15.11
2527,8483,270306,80.18,34,216780,74.94,11,5.59
2528,8472,435996,83.96,82,366167,79.59,50,2.9
2530,31266,841256,85.63,139,720479,81.8,90,2.36
2533,14070,153042,38.26,37,58587,26.06,7,17.09
2534,63460,474228,71.57,109,339500,64.88,60,7.86
2535,63402,270794,61.97,66,167874,55.76,35,14.79
2536,8752,332809,77.79,84,258957,69.12,39,4.42
2537,44430,300558,58.48,67,175810,51.41,31,13.18
2538,28650,445025,75.35,134,335421,66.8,72,4.6
2539,19872,1193103,86.83,121,1036258,84.27,71,2.99
2540,17685,944874,91.04,83,860497,88.98,53,2.79
2542,114076,2153084,62.27,245,1341093,58.56,112,11.1
2543,33156,528542,71.16,73,376204,66.86,37,9.52
2545,16588,379735,76.99,44,292443,73.95,26,8.48
2546,53445,130524,62.45,20,81526,58.78,11,14.66
2547,75408,1035095,70.02,186,724951,63.31,79,6.02
2548,39139,319719,51.26,107,163971,39.04,45,18.95
2553,19323,81658,18.71,13,15299,10.95,4,33.85
2566,325,2416,0,0,0,0,0,31.89
2569,61,11552,83.38,2,9634,74.73,1,0.61
2591,80,817,0,0,0,0,0,18.25
2592,57,10494,90.43,4,9490,82.1,3,1.35
2596,3344,100000,72.3,29,72322,61.73,14,5.95
2597,13490,310716,81.33,40,252743,78.21,25,5.46
2599,1386,98524,65.89,41,64932,51.65,16,2.14
2601,105383,824776,32.46,112,267927,26.76,36,21.12
2603,325533,2165043,69.42,344,1503369,64.53,179,16.1
2605,107643,585353,52.4,95,306840,47.79,48,20.3
2606,54364,845056,74.3,108,628030,71.46,69,12.05
2607,40011,533571,76.69,84,409316,70.34,33,9.12
2608,52381,467000,76.64,68,358000,71.75,33,10.77
2609,396861,3492104,55.29,317,1931644,52.43,156,22.98
2610,249507,6144989,72.49,514,4455639,69.73,239,9.53
2611,50855,189002,46.56,23,88051,43.06,12,22.47
2612,38001,197485,73.28,16,144755,68.35,2,11.54
2613,40094,148423,55.94,28,83063,49.46,11,20.98
2614,101338,327265,47.67,44,156082,43.19,20,23.12
2615,120716,2806146,85.02,259,2386418,82.57,151,7.19
2616,214872,137282,45.15,18,62004,41.0,9,30.2
2617,29216,417294,62.36,58,260325,58.06,27,15.31
2618,218443,5400444,79.41,613,4289496,76.2,339,7.49
2626,297,2890,0,0,0,0,0,25.38
2630,21664,209438,64.97,15,136128,62.38,6,18.82
2633,107602,5628293,86.26,302,4855828,84.41,137,4.32
2634,104040,941867,51.27,75,483002,48.72,35,21.67
2636,56192,141835,41.23,32,58494,34.77,17,29.7
2637,29296,746409,80.96,139,604374,76.0,81,6.77
2639,1106,99999,99.01,2,99010,99.01,2,0.48
2640,3420,59265,73.52,25,43590,58.31,11,6.01
2641,80812,330334,28.42,44,93977,23.55,15,29.14
2642,19936,95467,60.38,7,57646,60.38,7,27.33
2643,4279,35000,65.15,10,22807,58.55,7,17.63
2644,2511,82952,79.61,32,66043,75.4,27,3.94
2645,20330,374571,86.26,42,323165,81.93,17,6.22
2646,243973,3008735,65.07,132,1958415,63.35,48,16.45
2701,14966,449968,86.26,37,388179,84.44,24,3.71
2702,12503,156613,73.69,18,115431,72.53,15,9.59
2704,30751,366923,88.44,72,324591,83.34,43,3.24
2705,83235,191313,67.06,43,128335,61.05,24,14.38
2706,16352,499998,85.21,57,426172,81.54,26,3.69
2707,18390,127403,60.88,17,77583,54.75,4,20.06
2712,2051,105000,90.8,19,95364,86.86,13,3.47
2714,3943,1140,0,0,0,0,0,87.12
2718,2612,87576,88.16,16,77213,88.16,16,3.5
2719,3348,69182,91.02,4,62977,89.53,2,5.24
2720,2752,80000,61.03,27,48837,48.9,12,3.59
2722,5047,143170,87.43,31,125204,82.36,20,5.05
2723,9689,180000,68.67,38,123638,60.84,17,9.67
2724,1033,59656,83.61,10,49880,79.45,5,1.73
2726,2509,37922,65.7,16,24926,52.1,8,8.99
2727,150486,82940,36.88,32,30603,18.08,8,27.48
2729,6304,43041,66.32,13,28552,57.11,7,16.41
2730,2322,37215,86.67,2,32256,86.67,2,2.97
2731,30890,93278,42.88,22,40022,33.73,9,29.43
2732,6194,46519,58.7,19,27307,53.51,14,21.01
2733,699,24598,77.24,8,19003,75.09,7,4.72
2734,28770,57260,36.63,11,20982,31.34,6,25.53
2736,6458,79972,55.95,17,44764,46.33,7,14.68
2738,57,67381,97.88,6,65966,94.86,3,0.02
2739,5604,91526,73.59,20,67371,67.9,12,10.86
2740,2906,16762,72.53,2,12158,72.53,2,2.81
2741,1735,22588,65.13,8,14717,53.96,4,12.5
2743,6822,46815,52.86,8,24755,50.27,6,24.2
2745,4992,33809,52.99,6,17918,51.33,5,23.2
2748,9788,105779,61.31,6,64870,58.44,1,17.25
2749,248,20800,75.15,16,15634,33.27,2,2.43
2750,180,60000,98.53,18,59126,88.06,10,0.13
2751,1568,19814,60.41,1,11970,60.41,1,11.23
2752,2586,26694,63.88,16,17056,40.89,6,8.96
2753,11970,66645,54.75,19,36493,43.66,8,17.69
2754,4460,46907,73.08,6,34286,66.51,1,11.58
2755,3318,37540,63.52,12,23853,59.36,9,10.18
2756,1656,24598,73.24,14,18020,53.58,6,8.98
2758,7493,20486,73.57,13,15075,46.27,6,8.27
2760,171,13000,88.28,6,11478,83.93,5,1.1
2761,682,17337,57.71,9,10010,46.15,6,5.97
2762,6095,112500,86.39,23,97203,80.91,13,5.17
2801,269528,11766046,77.35,1298,9102599,73.6,576,3.91
