stock_no,people,lots,b4_pct,b4_people,b4_lots,b1_pct,b1_people,s10_pct
1519,79333,315881,74.27,76,234666,67.63,44,12.11
1521,23703,76230,68.63,13,52330,66.46,10,13.7
1522,31202,312898,57.76,52,180801,52.74,25,20.31
1522A,1492,30000,89.08,10,26728,81.87,7,4.74
1524,46671,165310,38.82,22,64222,35.88,13,31.98
1525,3313,73400,88.09,8,64663,86.15,6,5.69
1526,52304,60000,36.96,11,22185,29.94,3,24.02
1527,64896,138571,31.63,21,43870,27.12,10,29.44
1528,93973,191331,31.61,13,60529,29.47,6,39.79
1529,27549,155095,46.78,26,72595,40.31,10,24.99
1530,11006,94594,75.43,14,71369,70.06,6,11.41
1531,13032,182108,63.45,51,115587,54.03,21,9.35
1532,20160,422604,65.44,106,276624,57.88,52,8.82
1533,10118,98547,63.34,35,62437,52.17,18,17.6
1534,4109,67740,46.9,19,31785,35.28,7,13.15
1535,9895,123743,75.48,10,93419,75.07,9,11.11
1536,84940,278960,33.55,50,93629,28.54,26,32.47
1537,15632,82063,51.76,25,42491,42.7,14,23.71
1538,7657,32300,78.45,7,25345,70.77,3,6.68
1539,5458,65370,60.9,12,39821,58.44,9,16.5
1540,40249,85474,34.45,21,29469,23.25,6,31.65
1541,2486,78800,83.75,15,66013,79.45,10,4.84
1557,114,1733,30.38,1,527,0,0,13.79
1558,28339,64536,34.44,30,22233,8.57,4,25.09
1560,25369,150165,64.91,62,97500,49.87,28,12.75
1563,43791,225608,47.03,72,106175,34.29,27,12.55
1565,37334,50417,18.39,12,9286,6.22,2,38.32
1568,9691,103087,66.88,33,68968,58.06,18,12.56
1569,24575,144247,51.51,33,74320,43.6,14,15.14
1570,34982,51501,55.61,13,28647,42.94,2,11.54
1580,27161,49339,40.98,16,20224,29.88,8,25.2
1582,67432,144269,32.48,27,46892,26.87,13,34.56
1583,2509,109400,91.25,17,99839,89.51,14,3.07
1584,56587,232471,41.41,37,96327,36.21,18,22.28
1585,937,57700,65.29,32,37687,45.66,12,3.12
1586,11410,106849,72.1,37,77064,64.89,24,9.48
1587,12451,80056,46.28,21,37063,37.82,8,21.5
1589,43142,153136,28.57,30,43786,21.01,11,24.97
1590,7137,200000,73.01,104,146056,52.47,36,1.82
1591,32071,38048,22.04,10,8392,8.54,1,22.12
1592,6284,110978,26.43,25,29351,18.1,8,15.25
1593,3301,39785,49.93,18,19867,35.41,9,13.86
1594,706,33220,83.03,13,27585,72.67,8,3.73
1595,9434,55223,46.16,21,25498,36.46,12,18.72
1597,18805,89262,53.33,33,47619,43.41,19,25.3
1598,10760,179142,60.71,51,108802,52.84,29,11.58
1599,12047,73029,64.86,20,47383,57.35,12,17.13
1601,16674,106276,11.5,13,12236,6.23,3,26.0
1602,274601,387660,12.12,26,47056,9.53,9,58.25
1603,13816,191688,72.31,30,138665,69.17,20,12.87
1604,102411,384200,58.24,69,223819,53.18,37,17.44
1605,274633,4431333,72.92,339,3232184,70.69,181,11.34
1606,77640,770408,15.78,120,121770,9.4,32,24.56
1608,53445,632774,64.61,60,408930,60.59,20,16.6
1609,203244,785262,30.81,107,242073,26.55,54,32.34
1611,87477,322736,53.92,80,174088,45.53,36,20.41
1612,38150,316080,61.94,62,195812,56.45,33,17.26
1613,22776,227418,57.73,67,131329,47.37,28,9.98
1614,4232,269113,82.74,83,222689,75.58,52,2.23
1615,8669,196664,80.36,34,158067,76.87,22,6.81
1616,15289,194149,59.89,27,116329,55.74,15,16.15
1617,11881,169515,75.7,37,128364,70.12,23,10.24
1618,22795,192692,58.06,28,111907,54.36,16,21.84
1623,6487,66000,78.19,13,51610,74.42,9,12.23
1626,9961,149822,70.29,51,105330,60.09,27,8.36
1702,64158,294133,56.48,27,166192,53.63,14,20.3
1707,67652,148137,55.58,52,82374,45.0,29,20.73
1708,80959,249002,45.85,52,114210,39.63,29,28.64
1709,44747,477016,62.8,117,299684,53.26,47,12.15
1710,61000,885703,61.39,127,543883,56.13,53,12.34
1711,102454,547752,43.68,80,239355,38.76,36,25.83
1712,82350,420493,57.38,128,241374,46.71,57,14.64
1713,23794,150952,72.63,27,109656,66.6,11,7.39
1714,80484,991825,65.07,175,645552,59.12,81,9.26
1717,104302,1172245,64.64,225,757954,58.4,110,16.27
1718,172965,1685906,54.66,232,921726,49.45,86,13.94
1720,15465,178696,65.58,32,117215,59.51,15,14.23
1721,68810,184884,40.0,33,74007,33.99,15,28.54
1722,125162,980000,65.17,154,638898,59.65,66,12.49
1723,63561,236904,52.45,38,124338,47.7,18,22.11
1725,3890,181830,94.21,20,171334,93.1,17,2.95
1726,9615,162000,85.78,27,138986,83.96,22,4.86
1727,25302,128020,52.74,22,67545,47.73,11,28.37
1729,4209,180688,91.39,47,165189,85.84,32,3.55
1730,10260,63234,57.3,11,36241,53.73,8,25.64
1731,18667,132915,56.0,19,74461,51.39,9,15.24
1732,38303,42444,46.4,5,19696,44.13,4,30.14
1733,38878,99950,40.59,17,40594,31.49,5,22.02
1734,71452,190197,47.58,41,90529,39.81,17,19.29
1735,8713,99388,78.79,13,78319,77.67,11,10.14
1736,8771,303395,87.48,42,265457,82.69,21,3.96
1737,75079,200000,63.72,28,127476,59.24,13,18.04
1742,11524,92671,81.07,28,75146,70.84,13,4.5
1748,710,14304,39.26,3,5618,36.13,2,16.91
1748R,105,529,0,0,0,0,0,61.98
1752,8364,100988,63.97,20,64627,57.6,11,15.93
1760,39085,85739,42.55,21,36498,33.91,8,26.44
1762,54421,76918,45.26,15,34827,37.42,6,22.38
1773,16459,300000,75.08,58,225329,69.22,29,7.63
1776,3337,60107,67.25,34,40431,44.12,13,9.12
1777,3400,44592,59.51,9,26545,51.67,4,12.21
1780,1928,96243,79.74,38,76762,65.29,17,3.94
1781,35729,47408,43.56,21,20658,26.22,7,22.5
1783,38461,89698,63.54,20,57009,55.15,7,10.65
1784,34376,53121,28.3,15,15045,15.69,5,25.19
1785,121141,595980,48.22,118,287513,42.3,60,24.03
1786,44506,74828,51.82,26,38785,44.92,17,17.32
1788,7841,44521,50.0,15,22271,40.1,8,23.21
1789,25406,790739,76.84,54,607749,74.64,23,6.44
1794,131,1322,0,0,0,0,0,16.46
1795,40703,266874,57.48,29,153469,52.93,10,21.79
1796,7664,41460,55.7,12,23105,45.18,5,8.46
1799,5787,124690,68.11,9,84941,66.48,5,8.37
1802,208079,2908061,75.79,159,2204621,74.06,80,13.14
1805,9821,134970,77.75,38,104977,69.52,21,5.41
1806,25050,390404,74.57,61,291182,70.32,34,9.77
1807,7567,114503,47.29,37,54175,38.15,20,12.54
1808,29144,893032,79.48,94,709879,77.72,67,6.99
1809,53123,167042,49.15,34,82141,42.8,17,29.01
1810,19516,302304,67.06,74,202795,61.86,48,13.8
1813,9153,46636,48.54,17,22642,33.69,5,22.69
1814,452,18982,74.93,11,14225,57.36,6,4.45
1815,181671,585514,33.59,75,196790,30.23,45,39.36
1816,901,24515,94.8,2,23242,91.94,1,1.83
1817,4643,72600,65.2,26,47342,58.44,17,11.63
1818,136,11638,75.48,7,8785,63.86,5,1.48
1819,137,33504,83.51,17,27987,65.69,9,0.51
1903,21158,260039,80.83,64,210228,74.61,40,4.2
1904,336847,1108275,65.97,139,731283,61.66,67,14.09
1905,66874,1102835,71.17,69,785106,68.84,27,12.23
1906,12825,151000,74.42,26,112408,70.19,17,11.06
1907,86373,1660371,84.31,212,1400127,80.73,116,5.61
1909,85606,1327686,66.74,168,886352,62.11,69,8.84
1918,30909,241427,20.54,26,49638,17.56,15,31.78
2002,1365925,15734861,52.1,1470,8202331,48.44,457,16.64
2002A,5392,38268,22.5,10,8618,11.45,3,28.63
2006,64326,730214,79.09,149,577650,73.55,86,9.15
2007,28229,530652,76.53,12,406204,75.66,4,9.3
2008,7672,190852,92.24,18,176057,90.91,14,3.3
2009,50394,359622,56.74,15,204106,55.12,6,25.83
2010,34894,647655,70.31,121,455507,65.77,72,10.3
2012,44696,302163,84.2,80,254477,74.97,34,5.07
2013,44233,200000,79.25,24,158531,77.1,17,11.13
2014,178037,1435544,49.25,96,707264,46.31,29,20.63
2015,12083,581599,88.24,155,513359,82.15,96,2.97
2017,41618,446875,61.8,67,276234,57.5,33,13.11
2020,60443,267031,49.96,50,133442,44.66,29,17.17
2022,63252,337168,39.75,33,134097,36.43,15,22.58
2023,104494,1876240,78.91,122,1481004,77.11,64,7.22
2024,50714,97500,82.97,13,80907,80.74,9,7.07
2025,30584,172661,62.73,30,108342,59.05,19,11.79
2027,121532,2584261,74.01,368,1913031,69.98,197,8.44
2028,21780,325715,83.65,41,272513,81.19,28,6.59
2029,14727,321180,71.3,22,229060,68.35,6,9.03
2030,58152,280526,46.57,40,130725,41.79,21,21.19
2031,67030,321146,56.29,62,180850,51.03,35,17.8
2032,12459,130522,58.59,41,76502,48.77,20,18.27
2033,5049,80695,74.11,30,59814,59.53,14,8.56
2034,39762,528996,49.12,103,259893,42.44,41,16.48
2035,20924,350000,96.7,23,338502,96.23,21,0.64
2038,24172,194134,54.27,26,105389,49.96,13,17.58
2049,67930,353792,68.67,105,243023,60.35,55,14.76
2052R,5571,9170,10.19,2,935,0,0,49.59
2056,251,105000,94.01,44,98739,86.93,33,0.43
2058,37210,305465,25.84,63,78997,18.36,22,17.1
2059,19440,95297,67.12,31,63983,57.77,17,4.66
2060,135,35739,87.22,4,31173,87.22,4,0.33
2061,10248,57378,56.47,29,32415,34.67,9,10.43
2062,11674,199994,61.97,40,123993,55.38,16,12.98
2063,3387,48101,53.93,19,25944,37.57,7,12.89
2064,1667,69330,83.02,30,57573,72.43,16,4.57
2065,49424,63517,53.03,18,33697,42.25,8,19.4
2066,3237,44450,68.43,19,30425,53.56,8,11.66
2067,2285,45138,56.5,12,25510,49.07,6,10.55
2069,9610,166387,61.7,42,102699,53.29,20,13.18
2070,6315,41783,54.39,13,22737,47.35,8,24.55
2071,1053,69046,82.82,21,57196,74.46,12,2.7
2072,9227,192000,76.24,31,146416,72.08,16,7.24
2073,620,27500,75.07,14,20647,53.47,6,3.35
2101,37460,733935,64.44,129,473066,58.69,62,8.86
2102,79644,473329,80.15,65,379453,75.83,34,5.7
2103,86461,825710,54.37,119,449157,49.04,46,12.91
2104,108851,984734,45.47,202,447849,37.07,69,12.55
2105,79823,3241416,81.97,286,2657346,79.6,159,5.61
2106,33391,954890,79.87,163,762883,74.87,84,5.27
2107,47986,303593,61.62,70,187151,56.62,43,14.14
2108,55059,492417,69.91,94,344342,64.56,55,12.21
2109,35235,279349,74.59,71,208443,66.65,35,5.91
2114,5496,77992,65.29,19,50931,58.44,9,11.43
2115,3872,104373,69.71,35,72782,58.61,17,6.22
2201,93926,1070001,63.5,108,679610,59.6,43,13.9
2204,41063,553620,74.28,60,411351,71.26,34,11.78
2206,70237,783676,84.06,101,658941,80.63,62,6.48
2207,15136,557103,89.68,115,499684,82.91,53,1.82
2208,124352,1274539,55.54,147,708172,50.71,45,15.24
2211,23677,417091,82.69,58,344972,78.44,32,6.65
2221,4006,42325,64.71,4,27392,64.71,4,17.26
2227,7774,300000,93.51,11,280532,93.27,10,3.69
2228,10218,79780,56.12,13,44777,53.88,10,21.55
2229,59,1462,41.04,1,600,0,0,7.78
2230,10000,68030,46.19,27,31434,28.88,10,16.86
2231,12876,135932,67.12,32,91256,62.8,20,14.31
2233,36467,60289,52.59,19,31719,35.19,4,19.98
2235,1376,35878,83.74,12,30049,75.95,8,6.58
2236,2610,63028,73.31,20,46216,64.13,11,5.06
2237,2089,121773,81.17,21,98854,74.98,8,3.39
2239,2749,117713,80.02,17,94215,78.07,13,4.41
2241,29219,104602,42.67,34,44651,30.58,13,18.47
2243,3292,69374,61.51,31,42685,43.26,12,9.36
2245,493,32400,77.79,10,25209,66.91,5,2.7
2246,2881,42613,68.53,3,29213,65.07,1,9.14
2247,8414,80711,77.2,14,62331,72.7,8,10.27
2248,1010,47600,79.52,16,37864,71.79,11,3.25
2249,1183,25538,71.23,14,18199,54.36,6,6.87
2250,8965,36388,52.24,5,19014,48.97,3,20.98
2252,1969,106618,79.69,18,84990,73.28,7,4.01
2254,2661,63908,92.88,16,59372,86.23,9,1.37
2255,1991,60932,79.82,19,48642,73.18,11,4.58
2256,2301,39024,57.85,15,22582,42.66,5,10.94
2258,9371,1751236,93.76,55,1642284,92.6,24,1.21
2301,208747,2316108,79.34,434,1838182,74.4,258,10.84
2302,21025,166303,63.57,21,105744,58.85,9,18.48
2303,887517,12576985,76.52,1181,9627704,73.97,668,11.22
2305,21056,205661,67.79,30,139446,62.61,13,13.9
2308,439865,2597543,83.05,596,2157761,75.82,293,6.04
2312,205673,1505921,50.78,207,764937,46.72,107,23.92
2313,286190,1191821,62.02,213,739466,56.44,110,24.36
2314,53707,106126,9.84,16,10450,3.06,3,45.99
2316,60322,182741,64.7,46,118287,57.66,26,20.36
2317,1123022,14068961,70.52,1436,9925163,67.84,822,12.73
2318,28594,106036,26.91,15,28553,22.71,7,30.06
2321,14834,30272,70.83,3,21444,67.91,2,14.64
2323,138796,1089348,44.22,198,481791,37.27,72,18.43
2324,342603,4407147,63.87,569,2816103,60.4,319,16.87
2326,48361,40340,12.59,6,5093,6.41,2,45.84
2327,356230,2071465,73.47,370,1522405,68.55,205,13.07
2328,121773,518346,41.39,60,214692,36.92,25,31.08
2329,131564,658948,51.31,66,338254,47.87,30,26.21
2330,2847126,25932370,87.89,2603,22798642,85.18,1482,5.61
2331,58728,557403,57.84,56,322495,54.42,23,18.65
2332,91412,602242,45.25,125,272592,38.81,56,18.27
2333,87823,277761,28.92,56,80387,20.25,18,32.91
2335,6039,49574,35.51,13,17615,25.34,4,20.01
2337,449280,1981857,49.68,305,984886,45.26,158,28.31
2338,81658,366849,47.63,53,174841,43.02,27,25.15
2340,111374,438623,37.3,59,163738,31.33,17,28.12
2341,23881,6852,86.94,1,5957,86.94,1,8.92
2342,140479,157475,40.04,18,63087,34.4,6,35.13
2344,481190,4500000,71.59,474,3223032,68.57,252,15.12
2345,76562,561118,70.97,225,398401,56.62,98,4.56
2347,40646,1667947,88.71,261,1479957,85.03,164,4.16
2348,25041,151899,69.79,27,106036,67.38,21,14.38
2348A,2717,30000,67.3,7,20193,55.71,2,7.32
2349,146320,693680,28.84,114,200284,22.16,40,27.61
2351,20722,193349,74.87,79,144789,61.82,42,11.81
2352,192375,1580507,48.22,224,762487,42.92,88,19.49
2353,399855,3047854,40.67,346,1240117,36.74,150,25.52
2354,200381,1414485,45.08,117,637938,42.41,55,28.37
2355,79298,397495,41.65,98,165627,34.67,52,30.13
2356,273925,3587475,73.38,380,2633561,70.29,203,14.32
2357,119071,742760,73.95,208,549429,64.4,102,11.05
2358,39783,136623,27.69,17,37843,23.45,7,27.38
2359,66281,171471,45.58,34,78200,38.14,15,36.01
2360,30466,425246,71.33,191,303396,55.11,79,2.89
2361,19329,46544,52.93,6,24640,47.2,2,20.73
2362,33844,622263,79.83,111,496885,76.28,75,8.55
2363,126547,514988,36.63,70,188769,31.62,29,32.87
2364,56700,52389,55.02,10,28829,51.35,7,23.2
2365,100919,221528,22.78,30,50511,17.79,11,45.99
2367,209645,706253,27.64,85,195371,24.34,46,43.8
2368,69988,521586,78.77,129,410967,70.54,60,6.15
2369,124074,380102,34.72,55,132039,30.18,27,35.33
2371,279361,2150835,47.29,287,1017503,42.4,117,20.31
2373,14331,236203,87.25,28,206098,86.04,24,6.98
2374,105806,336570,28.02,44,94366,23.73,22,37.86
2375,69459,108675,33.08,21,35983,28.74,14,44.04
2376,106565,669889,69.82,153,467834,62.64,76,15.72
2377,129904,844856,58.77,154,496626,53.25,82,22.98
2378,17812,141167,33.69,25,47588,26.88,9,20.35
2379,71922,515513,74.97,211,386587,59.8,87,5.79
2380,53999,216934,44.77,39,97166,37.34,11,18.65
2381,2568,119,0,0,0,0,0,32.57
2382,270185,3862627,85.52,513,3304581,81.44,268,7.74
2383,94521,358321,68.99,132,247251,56.48,60,5.77
2384,158039,2047778,27.99,329,573479,20.93,96,18.91
2385,41134,760053,80.48,188,611852,73.91,108,8.19
2387,16999,195251,58.29,29,113853,53.15,15,17.67
2388,61675,555955,66.33,66,368918,62.52,35,17.34
2390,62209,192619,39.35,28,75820,33.76,9,26.94
2392,68763,512327,48.37,60,247854,43.85,21,24.72
2393,51895,443393,67.09,129,297558,58.75,69,14.18
2395,37103,868652,85.03,191,738865,78.0,92,3.49
2396,56612,1276356,45.5,239,581128,37.06,63,10.89
2397,9257,114489,70.73,16,80995,68.31,11,13.53
2398,38492,413167,36.49,47,150848,32.57,20,19.21
2399,52454,178100,35.03,36,62419,27.92,18,34.31
2401,135590,591995,39.43,98,233534,32.94,36,27.1
2402,84106,307537,38.35,46,117974,34.46,26,33.76
2404,69177,190587,52.33,69,99750,38.33,29,19.77
2405,99271,343427,24.19,44,83164,19.78,18,31.9
2406,104176,350906,40.9,71,143589,34.24,35,28.57
2407,48758,734981,37.79,178,277871,27.8,56,11.92
2408,344055,3450206,81.81,268,2823376,79.66,150,9.88
2409,631825,7547099,48.3,941,3647761,43.5,347,17.56
2410,12562,160017,36.31,51,58141,23.67,16,11.19
2412,294617,7757447,79.91,525,6200564,78.1,299,6.6
2413,25298,127359,63.18,32,80482,56.13,19,21.05
2414,15730,161736,59.36,47,96057,48.55,18,14.14
2415,8269,90000,64.72,21,58273,59.06,12,15.59
2417,62044,157219,42.48,21,66817,38.76,12,32.26
2418,64575,1023618,47.73,137,488697,42.08,39,13.0
2419,38841,321317,65.15,16,209406,62.95,3,18.17
2420,38321,152649,51.57,43,78745,39.93,15,20.03
2421,62462,286944,58.02,100,166568,45.57,39,21.06
2423,6406,145047,75.37,32,109343,69.46,17,6.3
2424,4348,59585,83.17,7,49572,79.52,4,7.21
2425,39374,96499,48.69,23,47002,38.7,7,26.86
2426,103467,300622,44.01,59,132356,38.39,32,27.74
2427,21982,198000,52.27,11,103541,49.83,4,21.36
2428,15952,128113,63.81,38,81785,51.91,14,15.24
2429,26137,85500,55.21,21,47217,43.47,7,19.61
2430,38371,116800,63.81,24,74564,57.3,11,15.57
2431,52379,110927,42.09,17,46715,34.94,3,24.26
2432,1270,61860,76.73,8,47472,72.89,4,4.77
2433,8001,144496,79.19,18,114444,78.03,14,10.44
2434,4717,37000,80.43,4,29765,77.5,2,8.78
2435,8984,74767,32.2,10,24091,28.28,4,21.91
2436,73360,204178,24.63,41,50341,18.01,20,42.12
2438,26056,71196,58.33,21,41539,49.32,12,15.27
2439,69033,253645,37.12,64,94211,27.86,25,31.41
2440,8916,139117,70.06,27,97502,66.49,19,10.61
2441,58404,568846,68.88,82,391959,64.49,41,16.85
2442,48456,325232,57.46,61,186934,50.46,25,11.55
2443,30680,150909,55.24,45,83392,45.96,24,12.89
2444,36266,101570,28.49,22,28955,17.93,5,22.74
2445,6225,48177,15.68,7,7560,12.43,4,26.6
2449,250870,1222745,61.82,264,756149,55.78,143,21.46
2450,17456,258253,77.32,21,199741,75.97,15,11.12
2451,37988,430669,75.19,69,323889,69.43,32,11.06
2453,25796,100000,45.99,13,46006,40.29,4,28.45
2454,512514,1603895,75.41,486,1209913,65.71,233,7.28
2455,73683,186983,48.72,74,91137,33.57,28,27.57
2457,115281,424772,29.13,49,123831,25.41,25,31.94
2458,59883,303880,59.04,92,179460,49.76,46,19.82
2459,15189,105596,53.67,33,56690,42.01,11,14.11
2460,45748,169200,59.1,18,100029,55.29,7,16.63
2461,50786,191888,47.41,58,91022,38.09,29,18.36
2462,26420,150784,56.55,37,85293,50.31,21,16.92
2464,92849,213535,44.35,48,94730,37.56,25,32.8
2465,49116,93946,35.96,12,33795,29.58,3,30.21
2466,4703,173459,87.63,49,152023,83.18,36,4.12
2467,48770,161225,68.26,57,110071,55.94,26,13.26
2468,11225,69961,50.72,3,35489,50.02,2,28.11
2471,36798,47254,24.65,16,11657,6.74,1,41.4
2472,33242,164735,59.88,48,98686,50.73,25,22.94
2474,54756,561369,72.98,99,409834,68.61,65,13.53
2475,226949,6479454,71.11,1104,4608794,64.53,430,6.14
2476,20972,219004,63.65,66,139436,56.73,40,13.5
2477,9788,158573,73.49,40,116564,66.97,23,10.83
2478,51518,144731,65.5,55,94821,55.14,29,16.21
2479,13087,37738,32.34,6,12213,25.56,1,31.7
2480,42809,106360,30.77,32,32747,18.77,11,27.61
2481,77562,382115,65.48,97,250293,58.71,58,20.79
2482,38675,77883,41.38,14,32241,35.02,6,29.81
2483,7587,107890,60.08,22,64834,56.63,16,12.95
2484,80147,159421,29.95,35,47780,23.27,19,40.36
2485,150632,317689,19.57,30,62246,17.03,17,51.15
2486,81386,239517,39.42,52,94487,32.26,25,27.2
2488,40589,79999,52.54,25,42042,45.27,15,18.25
2489,131979,610000,32.57,80,198806,29.06,44,35.11
2490,15452,163243,21.17,30,34589,15.18,12,21.72
2491,13132,82008,75.54,26,61969,66.53,15,10.74
2492,68653,485205,73.83,66,358318,70.19,39,15.57
2493,43063,126797,54.02,37,68524,45.11,19,20.13
2494,10303,41493,81.44,10,33799,73.02,5,9.79
2495,37485,273552,53.4,48,146140,47.16,22,21.84
2496,4232,19100,49.57,9,9470,35.07,4,17.67
2497,11626,130888,69.43,40,90904,56.78,16,14.6
2498,166022,836065,40.42,140,338100,34.95,67,26.74
2499,47891,461172,44.09,81,203388,37.88,35,15.38
2501,44379,1159561,78.11,155,906034,73.88,78,7.38
2504,88995,1180000,76.29,209,900480,71.33,116,6.91
2505,24258,380000,79.34,63,301564,75.75,40,6.45
2506,66238,387000,76.62,75,296591,71.78,45,8.85
2509,16982,224551,69.69,46,156501,63.88,24,10.39
2511,47229,1623326,79.68,288,1293762,74.27,146,3.85
2512,44014,490754,34.17,96,167810,25.02,22,14.75
2514,17895,394729,87.98,51,347357,84.69,31,3.73
2515,142272,1607904,60.29,298,969602,53.12,113,10.32
2516,49617,226278,71.13,62,161010,62.41,35,7.47
2520,80206,609487,71.13,100,433669,66.9,57,9.92
2521,25356,319796,35.24,57,112767,25.83,11,15.91
2523,14071,228390,44.64,58,102027,35.93,25,12.22
2524,7904,365984,93.02,36,340495,91.7,28,2.49
2525,52659,650825,31.66,172,206118,20.22,50,15.13
2527,8463,270306,79.82,33,215812,74.49,10,5.65
2528,8569,435996,83.81,82,365477,79.07,47,2.94
2530,31424,841256,85.44,142,718872,81.17,88,2.38
2533,14076,153054,38.22,37,58541,26.03,7,17.09
2534,63021,474228,72.66,112,344641,66.38,64,7.52
2535,63769,270794,61.74,66,167229,55.0,34,14.9
2536,7842,332809,79.39,86,264294,70.19,39,3.59
2537,44485,300558,58.64,64,176301,51.94,31,13.11
2538,28748,445025,75.26,130,335018,67.09,72,4.6
2539,19906,1193103,86.88,123,1036952,84.21,70,2.97
2540,17755,944874,90.99,83,860017,88.97,54,2.79
2542,112592,2173084,63.01,247,1369578,59.37,117,10.75
2543,33019,528542,71.72,74,379157,67.62,38,9.33
2545,16633,379735,77.15,45,293054,74.28,27,8.44
2546,53642,130524,62.09,19,81066,58.78,11,14.79
2547,76498,1035095,69.12,184,715586,62.49,77,6.24
2548,38413,319719,52.72,109,168628,40.08,46,18.45
2553,19336,81669,18.69,13,15284,10.93,4,33.87
2566,325,2416,0,0,0,0,0,31.89
2569,61,11552,83.38,2,9634,74.73,1,0.61
2591,80,817,0,0,0,0,0,18.25
2592,57,10494,90.43,4,9490,82.1,3,1.35
2596,3347,100000,72.25,29,72274,61.67,14,5.97
2597,13193,310716,81.6,42,253607,78.14,25,5.26
2599,1387,98524,65.89,41,64929,51.65,16,2.15
2601,106124,824776,32.34,113,266786,26.45,35,21.36
2603,297220,2165043,72.75,347,1575411,68.0,188,13.91
2605,107302,585353,54.53,98,319331,50.16,55,19.87
2606,50782,845056,76.83,107,649312,73.97,69,10.9
2607,39637,533571,77.54,91,413821,70.62,34,8.95
2608,52677,467000,76.71,69,358346,71.77,33,10.86
2609,397623,3492104,55.73,308,1946982,53.06,156,22.9
2610,268600,6144989,68.39,561,4203646,65.07,230,10.48
2611,51040,189002,46.08,22,87107,43.0,12,22.56
2612,38029,197485,73.73,17,145618,68.9,3,11.36
2613,40291,148423,56.21,29,83462,49.45,11,21.1
2614,101767,327265,47.37,41,155087,42.96,19,23.16
2615,120059,2806146,85.47,266,2398851,83.14,160,7.08
2616,215189,137282,44.86,17,61604,41.0,9,30.35
2617,29483,417294,62.44,60,260651,57.68,26,15.45
2618,242935,5400444,74.66,638,4033013,71.04,329,8.8
2626,297,2890,0,0,0,0,0,25.38
2630,20471,209438,65.26,15,136724,62.31,5,18.29
2633,108553,5628293,86.19,306,4852630,84.28,135,4.35
2634,106168,941867,48.47,63,456690,46.33,29,22.62
2636,56290,141835,41.69,33,59152,34.66,17,29.6
2637,29123,746409,81.61,133,609327,76.96,79,6.64
2639,1106,99999,99.01,2,99010,99.01,2,0.48
2640,3334,59265,73.42,25,43526,58.23,11,5.9
2641,81278,330334,28.81,45,95253,23.52,14,29.35
2642,20186,95467,60.38,7,57646,60.38,7,27.53
2643,4136,35000,65.0,10,22755,58.4,7,17.24
2644,2540,82952,79.03,32,65576,74.49,27,4.05
2645,23087,374571,84.27,36,315750,80.4,15,7.49
2646,244049,3008735,64.86,133,1952232,63.13,47,16.54
2701,15028,449968,86.22,38,388054,84.32,24,3.73
2702,12561,156613,73.69,18,115430,72.53,15,9.57
2704,30921,366923,88.22,72,323773,83.01,43,3.25
2705,83118,191313,65.53,42,125413,59.67,24,14.64
2706,16485,499998,85.0,55,425106,81.57,26,3.7
2707,18541,127403,60.87,17,77568,54.75,4,20.3
2712,2055,105000,90.82,20,95384,86.86,14,3.49
2714,3944,1140,0,0,0,0,0,87.12
2718,2694,87576,87.48,16,76612,87.48,16,3.75
2719,3387,69182,91.02,4,62977,89.53,2,5.3
2720,2752,80000,61.03,27,48837,48.9,12,3.59
2722,5085,143170,87.42,31,125191,82.36,20,5.07
2723,9878,180000,68.9,39,124069,61.41,18,9.9
2724,1037,59656,83.61,10,49880,79.45,5,1.8
2726,2544,37922,64.96,16,24643,49.31,7,9.1
2727,151908,82940,35.4,30,29384,17.66,8,27.96
2729,6313,43041,65.38,13,28151,57.11,7,16.44
2730,2323,37215,86.67,2,32256,86.67,2,2.97
2731,29636,93278,46.56,26,43444,35.56,10,26.64
2732,6231,46519,58.7,19,27311,53.57,14,21.02
2733,703,24598,77.24,8,19003,75.09,7,4.73
2734,28828,57260,36.63,11,20982,31.34,6,25.82
2736,6504,79972,55.95,17,44764,46.33,7,14.77
2738,57,67381,97.88,6,65966,94.86,3,0.02
2739,5625,91526,72.99,19,66825,67.89,12,10.92
2740,2901,16762,72.53,2,12158,72.53,2,2.89
2741,1727,22588,66.35,8,14992,55.17,4,12.38
2743,6883,46815,52.86,8,24755,50.27,6,24.43
2745,5133,33809,51.51,5,17418,51.51,5,24.04
2748,9855,105779,61.35,6,64906,58.44,1,17.32
2749,248,20800,75.15,16,15634,33.27,2,2.43
2750,180,60000,98.53,18,59126,88.06,10,0.13
2751,1554,19765,60.56,1,11970,60.56,1,11.19
2752,2553,26694,64.44,16,17206,41.45,6,8.9
2753,10312,66645,56.0,20,37330,43.66,8,16.2
2754,4528,46907,73.06,6,34276,66.51,1,11.74
2755,3297,37382,63.79,12,23853,59.61,9,10.1
2756,1651,24598,72.18,13,17758,53.58,6,9.12
2758,7506,20486,73.57,13,15075,46.27,6,8.25
2760,175,13000,88.02,6,11444,83.82,5,1.08
2761,692,17337,57.71,9,10010,46.15,6,6.16
2762,6108,112500,86.73,23,97590,80.91,13,5.17
2801,270254,11766046,77.0,1325,9061135,73.2,590,3.93
2807,7203,3172,0,0,0,0,0,75.84
2811,52354,292500,34.34,66,100508,26.22,28,22.97
2812,248303,6021626,58.55,754,3526366,53.43,233,7.48
2816,11282,223608,79.67,31,178213,74.83,13,5.33
